Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Single.cells,Viable.cells,CD11b.,Eosinophils,Eosinophils...of.viable.,Granulocytes,Granulocytes....of.viable.,Monocytes,Monocytes....of.viable.,Inflammitory.Monocytes,Other.Monocytes,Resident.Monocytes
DO.0349,M,G8,LGDO-M-22,10/25/2011,6/18/2013,602,FCM (M) 85wks,94.8,70.8,21.9,4.42,0.965,56.7,12.4,36.7,8.01,58.7,25.4,15.9
DO.0350,M,G8,LGDO-M-22,10/26/2011,6/12/2012,230,FCM (M) 33wks,94.5,8.9,11.6,10.9,1.27,46.4,5.4,38.3,4.46,43.4,9.52,47.1
DO.0350,M,G8,LGDO-M-22,10/26/2011,12/18/2012,419,FCM (M) 59wks,92.8,62.4,34.6,18.1,6.25,44.5,15.4,34.3,11.9,55.6,7.18,37.2
DO.0350,M,G8,LGDO-M-22,10/26/2011,6/18/2013,601,FCM (M) 85wks,95.8,76,21.3,13.9,2.96,49,10.4,35.4,7.53,56.1,13.2,30.8
DO.0351,M,G8,LGDO-M-23,10/25/2011,6/19/2012,238,FCM (M) 33wks,93.8,66,28.4,0.78,0.22,75.8,21.6,23.1,6.58,77.8,4.66,17.7
DO.0352,M,G8,LGDO-M-23,10/27/2011,6/19/2012,236,FCM (M) 33wks,95.6,44.3,13,15.3,1.99,42.7,5.56,40.3,5.25,60.9,6.72,32.6
DO.0352,M,G8,LGDO-M-23,10/27/2011,12/18/2012,418,FCM (M) 59wks,94.3,60.3,22.5,18.7,4.21,54.6,12.3,24.1,5.42,38,11.6,50.4
DO.0352,M,G8,LGDO-M-23,10/27/2011,6/18/2013,600,FCM (M) 85wks,95.7,81.9,21.7,12,2.6,72.4,15.7,15.1,3.27,46.2,23.4,30.5
DO.0353,M,G8,LGDO-M-23,10/24/2011,6/19/2012,239,FCM (M) 33wks,94.5,55.9,30.7,6.15,1.89,55.2,16.9,37.8,11.6,64.7,5.47,30
DO.0353,M,G8,LGDO-M-23,10/24/2011,12/18/2012,421,FCM (M) 59wks,92.8,63,33.7,6.27,2.11,62.9,21.2,28.7,9.68,56.4,10.5,33.1
DO.0353,M,G8,LGDO-M-23,10/24/2011,6/18/2013,603,FCM (M) 85wks,95,82.6,39.2,2.75,1.08,60.2,23.6,36.7,14.4,56.8,19.1,24.1
DO.0354,M,G8,LGDO-M-23,10/27/2011,6/19/2012,236,FCM (M) 33wks,92.1,63.7,54.1,3.25,1.76,73.4,39.7,23,12.4,88.6,2.22,9.4
DO.0354,M,G8,LGDO-M-23,10/27/2011,12/18/2012,418,FCM (M) 59wks,93,64.6,28.7,10.1,2.9,60.9,17.5,27.1,7.8,55.4,12.5,32
DO.0354,M,G8,LGDO-M-23,10/27/2011,6/18/2013,600,FCM (M) 85wks,94.7,75.7,34.9,8.2,2.86,59.4,20.7,31.8,11.1,44.8,14.9,40.3
DO.0355,M,G8,LGDO-M-23,10/25/2011,6/19/2012,238,FCM (M) 33wks,92.1,67.1,40.7,15,6.11,52.2,21.3,32.1,13.1,58.3,5.14,36.9
DO.0355,M,G8,LGDO-M-23,10/25/2011,12/18/2012,420,FCM (M) 59wks,93.5,71.2,36.2,19.1,6.91,38.6,14,39.8,14.4,38.4,8.43,53.2
DO.0355,M,G8,LGDO-M-23,10/25/2011,6/18/2013,602,FCM (M) 85wks,94.5,83.1,27.8,11.2,3.11,45.2,12.6,42.8,11.9,35.5,17.7,46.8
DO.0356,M,G8,LGDO-M-24B,10/25/2011,6/19/2012,238,FCM (M) 33wks,93.4,63.6,40.3,24.1,9.7,52.7,21.2,22.5,9.07,80.1,5.38,14.8
DO.0356,M,G8,LGDO-M-24B,10/25/2011,12/18/2012,420,FCM (M) 59wks,93.8,71.4,49.2,15.2,7.49,59,29,23.9,11.7,37.2,47.8,15
DO.0356,M,G8,LGDO-M-24B,10/25/2011,6/18/2013,602,FCM (M) 85wks,93.9,87.4,53.6,10.7,5.75,66.7,35.8,21.6,11.6,37.6,46.5,15.9
DO.0357,M,G8,LGDO-M-24,10/27/2011,6/19/2012,236,FCM (M) 33wks,92.2,57.3,39.6,5.95,2.36,73.6,29.1,19.7,7.8,73.3,4.38,22.6
DO.0357,M,G8,LGDO-M-24,10/27/2011,12/18/2012,418,FCM (M) 59wks,94.4,76.6,71.4,1.05,0.75,94.4,67.4,4.06,2.9,8.84,16.6,74.6
DO.0358,M,G8,LGDO-M-24,10/22/2011,6/19/2012,241,FCM (M) 33wks,93.1,61.9,38.2,3.98,1.52,58,22.2,37.7,14.4,82.2,4.25,13.8
DO.0358,M,G8,LGDO-M-24,10/22/2011,12/18/2012,423,FCM (M) 59wks,94.9,70.3,38.8,5.14,2,56.7,22,37.6,14.6,4.05,76.8,19.1
DO.0358,M,G8,LGDO-M-24,10/22/2011,6/18/2013,605,FCM (M) 85wks,95.5,87.6,29.1,9.54,2.78,62.6,18.3,27.3,7.96,11,70.4,18.6
DO.0359,M,G8,LGDO-M-24,10/22/2011,6/19/2012,241,FCM (M) 33wks,91.4,60.1,46.8,5.49,2.57,66.7,31.2,26.9,12.6,68.5,4.87,26.9
DO.0359,M,G8,LGDO-M-24,10/22/2011,12/18/2012,423,FCM (M) 59wks,86.8,59.7,53,7.76,4.12,56.8,30.1,33.8,17.9,34.3,17.1,48.7
DO.0359,M,G8,LGDO-M-24,10/22/2011,6/18/2013,605,FCM (M) 85wks,93.2,82.5,51.2,16.8,8.6,51.7,26.4,29.3,15,29.3,16.7,54.1
DO.0360,M,G8,LGDO-M-24A,10/22/2011,6/19/2012,241,FCM (M) 33wks,92.9,46.6,21.3,16.6,3.53,49.5,10.5,33.1,7.03,67.4,5.17,27.6
DO.0360,M,G8,LGDO-M-24A,10/22/2011,12/18/2012,423,FCM (M) 59wks,93.1,62.8,32,17.4,5.55,47,15,32.6,10.4,69.1,5.39,25.5
DO.0360,M,G8,LGDO-M-24A,10/22/2011,6/18/2013,605,FCM (M) 85wks,95,76.9,20.5,14.4,2.96,49.8,10.2,34.3,7.04,67.7,9.68,22.7
DO.0361,M,G9,LGDO-M-25C,2/22/2012,10/2/2012,223,FCM (M) 33wks,91.3,48.4,25.3,11.2,2.84,61.4,15.6,26.7,6.76,51.7,14.3,34
DO.0361,M,G9,LGDO-M-25C,2/22/2012,4/2/2013,405,FCM (M) 59wks,92.3,73.8,27.7,5.26,1.46,67.7,18.8,25.2,6.99,52.6,22.8,24.6
DO.0361,M,G9,LGDO-M-25C,2/22/2012,10/1/2013,587,FCM (M) 85wks,94.1,84.2,36.1,3.44,1.24,69.1,24.9,27.2,9.83,23.2,61.1,15.7
DO.0362,M,G9,LGDO-M-25B,2/19/2012,10/2/2012,226,FCM (M) 33wks,94.8,39.7,22.1,19.6,4.32,57.4,12.7,21.3,4.71,37.9,19,43.1
DO.0362,M,G9,LGDO-M-25B,2/19/2012,4/2/2013,408,FCM (M) 59wks,96.2,68.2,28.8,16,4.6,68,19.6,14.2,4.09,49.1,24,27
DO.0362,M,G9,LGDO-M-25B,2/19/2012,10/1/2013,590,FCM (M) 85wks,96,74.2,34.2,8.04,2.75,68.1,23.3,23.2,7.93,26.9,44.8,28.3
DO.0363,M,G9,LGDO-M-25,2/24/2012,10/2/2012,221,FCM (M) 33wks,93,27.7,49.4,4.14,2.05,74,36.6,19.9,9.82,62.6,6.31,31.1
DO.0363,M,G9,LGDO-M-25,2/24/2012,4/2/2013,403,FCM (M) 59wks,90.7,73.2,33,7.24,2.39,53.4,17.6,37.1,12.3,61.7,5.67,32.6
DO.0363,M,G9,LGDO-M-25,2/24/2012,10/1/2013,585,FCM (M) 85wks,94.2,80.5,22.3,4.36,0.973,58.9,13.1,36.5,8.15,49,17.8,33.1
DO.0364,M,G9,LGDO-M-25,2/24/2012,10/2/2012,221,FCM (M) 33wks,89.9,61.9,60.9,1.64,1,83.1,50.6,14.3,8.71,63.1,22,14.9
DO.0365,M,G9,LGDO-M-25A,2/22/2012,10/2/2012,223,FCM (M) 33wks,93.3,44.2,11.2,20.8,2.32,36.4,4.07,41,4.58,51.4,14.7,33.9
DO.0365,M,G9,LGDO-M-25A,2/22/2012,4/2/2013,405,FCM (M) 59wks,93.8,73.2,12.1,7.04,0.852,38.6,4.67,52.9,6.4,43.6,13.9,42.5
DO.0365,M,G9,LGDO-M-25A,2/22/2012,10/1/2013,587,FCM (M) 85wks,91.1,78.4,19.4,3.38,0.658,64.4,12.5,31.9,6.2,31.5,45.9,22.6
DO.0366,M,G9,LGDO-M-26,2/21/2012,10/2/2012,224,FCM (M) 33wks,90.3,49.6,20.9,13,2.71,46.5,9.73,38.9,8.14,43.1,14.7,42.1
DO.0366,M,G9,LGDO-M-26,2/21/2012,4/2/2013,406,FCM (M) 59wks,90.2,73.1,34.1,5.07,1.73,64.1,21.8,29.9,10.2,45.2,21.5,33.3
DO.0366,M,G9,LGDO-M-26,2/21/2012,10/1/2013,588,FCM (M) 85wks,88.6,83.8,20.3,7.48,1.52,58.6,11.9,33.5,6.81,13.6,48,38.3
DO.0367,M,G9,LGDO-M-26,2/24/2012,10/2/2012,221,FCM (M) 33wks,91.8,46,20.1,7.28,1.46,32.2,6.49,59.7,12,2.92,62.9,34.1
DO.0367,M,G9,LGDO-M-26,2/24/2012,4/2/2013,403,FCM (M) 59wks,95.3,72.1,40,7.32,2.93,49.6,19.8,42.3,16.9,6.45,62.8,30.8
DO.0367,M,G9,LGDO-M-26,2/24/2012,10/1/2013,585,FCM (M) 85wks,94.6,77.4,34.9,5.28,1.84,40.2,14,54.4,19,4.75,70.2,25
DO.0368,M,G9,LGDO-M-26A,2/18/2012,10/2/2012,227,FCM (M) 33wks,92.5,37.5,25.8,15.4,3.99,65.4,16.9,18.2,4.7,65.2,17.3,17.5
DO.0368,M,G9,LGDO-M-26A,2/18/2012,4/2/2013,409,FCM (M) 59wks,95.7,78.4,34.5,8.41,2.9,70.5,24.4,19.6,6.75,63.1,24.9,12
DO.0368,M,G9,LGDO-M-26A,2/18/2012,10/1/2013,591,FCM (M) 85wks,88.8,86.5,30.9,7.61,2.35,69.7,21.6,22.1,6.83,22.2,66.1,11.7
DO.0369,M,G9,LGDO-M-26,2/22/2012,10/2/2012,223,FCM (M) 33wks,93.6,55.9,9.65,18.7,1.8,41.4,4,38.7,3.73,14.6,46.9,38.5
DO.0369,M,G9,LGDO-M-26,2/22/2012,4/2/2013,405,FCM (M) 59wks,94.1,72.2,20.1,3.02,0.608,55.8,11.2,38.7,7.78,29.6,27.9,42.5
DO.0370,M,G9,LGDO-M-26,2/21/2012,10/2/2012,224,FCM (M) 33wks,91.6,39.2,22.6,32.6,7.36,17.3,3.92,48.5,11,76.7,7.85,15.5
DO.0370,M,G9,LGDO-M-26,2/21/2012,4/2/2013,406,FCM (M) 59wks,93.3,62,32.7,2.37,0.776,60.8,19.9,34.8,11.4,67.5,16.5,16
DO.0370,M,G9,LGDO-M-26,2/21/2012,10/1/2013,588,FCM (M) 85wks,92.4,75.1,37.9,5.9,2.24,33.7,12.8,60.2,22.8,47.8,29.3,22.9
DO.0371,M,G9,LGDO-M-27,2/21/2012,10/2/2012,224,FCM (M) 33wks,94.3,35.2,15.3,17.6,2.69,38.7,5.91,42.2,6.45,26.3,34.7,39.1
DO.0372,M,G9,LGDO-M-27A,2/22/2012,10/2/2012,223,FCM (M) 33wks,89.4,49.8,23.6,7.82,1.85,62.8,14.8,28.5,6.74,15.3,57,27.6
DO.0372,M,G9,LGDO-M-27A,2/22/2012,4/2/2013,405,FCM (M) 59wks,88.7,73.8,34.8,9.46,3.29,57,19.8,29,10.1,35,56,8.92
DO.0372,M,G9,LGDO-M-27A,2/22/2012,10/1/2013,587,FCM (M) 85wks,93.1,83.6,47.4,1.25,0.593,77,36.5,21.5,10.2,9.59,80.8,9.66
DO.0373,M,G9,LGDO-M-27,2/19/2012,10/2/2012,226,FCM (M) 33wks,92,51.3,33.3,32.6,10.8,48.3,16,18.4,6.12,24.4,15.2,60.5
DO.0373,M,G9,LGDO-M-27,2/19/2012,4/2/2013,408,FCM (M) 59wks,96,76.7,34.9,11.7,4.09,69.4,24.2,17.4,6.07,41.5,29.3,29.2
DO.0373,M,G9,LGDO-M-27,2/19/2012,10/1/2013,590,FCM (M) 85wks,93.4,84.6,39.1,6.6,2.58,72.1,28.2,20.6,8.04,15.3,53.6,31.2
DO.0374,M,G9,LGDO-M-27B,2/20/2012,10/2/2012,225,FCM (M) 33wks,91,57.1,24.7,29.6,7.31,35.8,8.83,33.3,8.22,44.5,25.5,29.9
DO.0374,M,G9,LGDO-M-27B,2/20/2012,4/2/2013,407,FCM (M) 59wks,89.8,78.4,30.5,14.4,4.38,62.9,19.2,18.7,5.69,44.7,29.6,25.6
DO.0374,M,G9,LGDO-M-27B,2/20/2012,10/1/2013,589,FCM (M) 85wks,92.3,81.5,44.4,7.57,3.36,75.3,33.4,16.8,7.46,32,38.6,29.3
DO.0375,M,G9,,2/21/2012,10/2/2012,224,FCM (M) 33wks,94.8,29.3,10.3,36,3.69,31.5,3.23,30.9,3.17,41.5,14.3,44.2
DO.0375,M,G9,,2/21/2012,4/2/2013,406,FCM (M) 59wks,95.3,75.9,28.9,6.47,1.87,69.9,20.2,21.3,6.17,54.5,24.6,20.9
DO.0375,M,G9,,2/21/2012,10/1/2013,588,FCM (M) 85wks,95.2,71.5,27.5,4.6,1.26,73.9,20.3,21.2,5.84,44.4,33.8,21.9
DO.0376,M,G9,LGDO-M-28,2/19/2012,10/2/2012,226,FCM (M) 33wks,91.7,33.3,15.7,15,2.36,16.2,2.55,66.2,10.4,51.2,14.3,34.5
DO.0377,M,G9,LGDO-M-28,2/20/2012,10/2/2012,225,FCM (M) 33wks,89.7,36.6,24.3,2.68,0.65,49.7,12.1,46.9,11.4,42.3,6.65,51
DO.0377,M,G9,LGDO-M-28,2/20/2012,4/2/2013,407,FCM (M) 59wks,91.9,72.7,76.2,0.662,0.504,55.8,42.6,39.9,30.4,33,35.8,31.2
DO.0378,M,G9,LGDO-M-28,2/20/2012,10/2/2012,225,FCM (M) 33wks,88.6,50.8,54.5,35.1,19.1,52.7,28.8,11.3,6.17,11.9,53.1,35
DO.0378,M,G9,LGDO-M-28,2/20/2012,4/2/2013,407,FCM (M) 59wks,94.6,73.3,62.6,2.53,1.58,71,44.4,25.6,16,19.8,70.7,9.44
DO.0378,M,G9,LGDO-M-28,2/20/2012,10/1/2013,589,FCM (M) 85wks,93.7,74.7,37.5,17.6,6.61,67,25.1,14.8,5.55,6.8,63.4,29.8
DO.0379,M,G9,LGDO-M-28A,2/20/2012,10/2/2012,225,FCM (M) 33wks,87.6,49.1,30.4,24.3,7.38,51.3,15.6,23,6.99,53.3,13.3,33.4
DO.0379,M,G9,LGDO-M-28A,2/20/2012,4/2/2013,407,FCM (M) 59wks,90.9,83.4,51.2,7.09,3.63,74.8,38.3,17.4,8.93,54.1,20.2,25.7
DO.0379,M,G9,LGDO-M-28A,2/20/2012,10/1/2013,589,FCM (M) 85wks,94.5,83.9,53.6,7.64,4.09,70.1,37.5,21.8,11.7,29.7,49.3,21
DO.0380,M,G9,LGDO-M-28,2/22/2012,10/2/2012,223,FCM (M) 33wks,88.5,38.9,19.4,21,4.07,29.4,5.7,47.6,9.22,20.1,21.8,58.1
DO.0381,M,G9,LGDO-M-29D,2/22/2012,4/9/2013,412,FCM (M) 59wks,97.4,78.8,40.6,5.78,2.35,78.1,31.7,15.7,6.36,47.7,28.6,23.7
DO.0381,M,G9,LGDO-M-29D,2/22/2012,10/9/2012,230,FCM (M) 33wks,90.7,75.9,53.2,3.56,1.89,75.9,40.4,20,10.6,50.5,18.5,31
DO.0381,M,G9,LGDO-M-29D,2/22/2012,10/8/2013,594,FCM (M) 85wks,84.7,53.8,26.7,39.1,10.4,38.8,10.4,21.6,5.77,11,60,28.9
DO.0382,M,G9,LGDO-M-29B,2/20/2012,4/9/2013,414,FCM (M) 59wks,94.4,67.5,25.1,10.2,2.55,56.9,14.3,31.2,7.82,70.8,7.7,21.5
DO.0382,M,G9,LGDO-M-29B,2/20/2012,10/9/2012,232,FCM (M) 33wks,90.3,69.3,32,7.84,2.51,49.7,15.9,41.1,13.2,66.8,7.5,25.7
DO.0382,M,G9,LGDO-M-29B,2/20/2012,10/8/2013,596,FCM (M) 85wks,92.4,71.4,18.2,9.05,1.65,60.9,11.1,29.5,5.38,31.3,42.7,26
DO.0383,M,G9,LGDO-M-29A,2/22/2012,10/9/2012,230,FCM (M) 33wks,71.4,29.9,15.5,6.44,1,74.5,11.6,17.3,2.68,39.8,11.4,48.8
DO.0384,M,G9,LGDO-M-29C,2/19/2012,4/9/2013,415,FCM (M) 59wks,97.2,73.8,21,17.9,3.76,67.3,14.1,14.1,2.95,63.7,12.8,23.5
DO.0384,M,G9,LGDO-M-29C,2/19/2012,10/9/2012,233,FCM (M) 33wks,94.2,69.3,21.1,9.68,2.04,59.7,12.6,29.8,6.27,76.5,6.78,16.8
DO.0384,M,G9,LGDO-M-29C,2/19/2012,10/8/2013,597,FCM (M) 85wks,94.1,86.8,24.8,15.2,3.76,75.4,18.7,9.31,2.31,21.8,67.1,11.1
DO.0385,M,G9,LGDO-M-29,2/19/2012,4/9/2013,415,FCM (M) 59wks,97.9,74.8,24.8,10.3,2.55,42.1,10.4,46.1,11.4,8.76,62.5,28.7
DO.0385,M,G9,LGDO-M-29,2/19/2012,10/9/2012,233,FCM (M) 33wks,95,60.7,47.1,3.87,1.82,62.4,29.4,33.2,15.6,5.18,70.2,24.6
DO.0385,M,G9,LGDO-M-29,2/19/2012,10/8/2013,597,FCM (M) 85wks,95.7,76.5,19.1,8.75,1.67,55,10.5,36.1,6.88,3.87,83.9,12.3
DO.0387,M,G9,LGDO-M-30,2/19/2012,4/9/2013,415,FCM (M) 59wks,91.3,79.6,79.9,0.247,0.198,79.3,63.4,19.9,15.9,69.3,15.4,15.3
DO.0387,M,G9,LGDO-M-30,2/19/2012,10/9/2012,233,FCM (M) 33wks,89.6,51.4,57.6,0.51,0.29,72.5,41.8,26.4,15.2,73.9,6.6,19.5
DO.0387,M,G9,LGDO-M-30,2/19/2012,10/8/2013,597,FCM (M) 85wks,90.8,83.4,50.4,35.3,17.8,36.5,18.4,28.2,14.2,11.2,67.8,21
DO.0389,M,G9,LGDO-M-30,2/22/2012,4/9/2013,412,FCM (M) 59wks,97,84,87.8,0.661,0.581,77,67.6,21.7,19.1,76.4,20.3,3.25
DO.0389,M,G9,LGDO-M-30,2/22/2012,10/9/2012,230,FCM (M) 33wks,95,30,36.1,1.29,0.46,63.7,23,32.6,11.8,88.5,6.07,5.44
DO.0389,M,G9,LGDO-M-30,2/22/2012,10/8/2013,594,FCM (M) 85wks,89.8,69,44.7,10.7,4.76,58.1,26,30.3,13.5,8.55,86.5,4.98
DO.0390,M,G9,LGDO-M-30A,2/20/2012,10/9/2012,232,FCM (M) 33wks,90.1,78.4,12.5,15.3,1.91,48.2,6.02,35.7,4.47,33.3,11.7,55
DO.0391,M,G9,LGDO-M-31,2/19/2012,4/9/2013,415,FCM (M) 59wks,96.3,75.6,34.5,7.72,2.66,56.8,19.6,34.1,11.7,52.9,10.6,36.5
DO.0391,M,G9,LGDO-M-31,2/19/2012,10/9/2012,233,FCM (M) 33wks,92.7,65.6,17.2,14.5,2.49,36.1,6.21,48.2,8.29,44.3,8.67,47
DO.0392,M,G9,LGDO-M-31,2/19/2012,4/9/2013,415,FCM (M) 59wks,96.1,74.4,36.6,4.38,1.61,67.6,24.8,27.3,9.99,58.1,10.5,31.4
DO.0392,M,G9,LGDO-M-31,2/19/2012,10/9/2012,233,FCM (M) 33wks,92,67.1,16.1,9.1,1.46,52.8,8.48,36.4,5.86,42,7.82,50.2
DO.0392,M,G9,LGDO-M-31,2/19/2012,10/8/2013,597,FCM (M) 85wks,89.8,74.5,36.3,39.1,14.2,38.8,14.1,21.1,7.67,9.15,58.6,32.2
DO.0393,M,G9,LGDO-M-31,2/18/2012,4/9/2013,416,FCM (M) 59wks,97.2,79.6,39.9,8.22,3.28,63.1,25.2,27.7,11.1,63,25.6,11.4
DO.0393,M,G9,LGDO-M-31,2/18/2012,10/9/2012,234,FCM (M) 33wks,93.7,65.1,31.2,15,4.68,61.4,19.2,20.8,6.5,61.6,9.96,28.5
DO.0393,M,G9,LGDO-M-31,2/18/2012,10/8/2013,598,FCM (M) 85wks,91.4,79,30.3,17.4,5.28,49.5,15,32.1,9.72,6.99,84.3,8.68
DO.0394,M,G9,LGDO-M-31,2/21/2012,4/9/2013,413,FCM (M) 59wks,96.8,73.5,35.1,12.7,4.45,58.6,20.6,28,9.81,17.4,60.9,21.7
DO.0394,M,G9,LGDO-M-31,2/21/2012,10/9/2012,231,FCM (M) 33wks,90.1,75.3,27.5,33.6,9.26,34.5,9.51,30.4,8.36,31.1,54,14.9
DO.0394,M,G9,LGDO-M-31,2/21/2012,10/8/2013,595,FCM (M) 85wks,92.3,76.2,29.2,27.1,7.92,39.7,11.6,32.7,9.54,4,73.6,22.4
DO.0395,M,G9,LGDO-M-31,2/18/2012,4/9/2013,416,FCM (M) 59wks,97,73.7,25.2,5.05,1.27,64,16.1,30.1,7.58,6.56,65.6,27.8
DO.0395,M,G9,LGDO-M-31,2/18/2012,10/9/2012,234,FCM (M) 33wks,92.7,68,13.2,13.9,1.83,20.9,2.76,63.4,8.35,6.74,58.9,34.4
DO.0395,M,G9,LGDO-M-31,2/18/2012,10/8/2013,598,FCM (M) 85wks,93.6,82.9,19.2,22.1,4.25,37.8,7.27,39.7,7.64,4.1,76.8,19.1
DO.0396,M,G9,LGDO-M-32,2/23/2012,4/9/2013,411,FCM (M) 59wks,96.3,73.1,49.6,6.55,3.25,66.2,32.8,25.8,12.8,38.5,11.9,49.5
DO.0396,M,G9,LGDO-M-32,2/23/2012,10/9/2012,229,FCM (M) 33wks,94.7,63,17.1,18.6,3.18,50.7,8.68,29.5,5.05,54.6,8.06,37.3
DO.0396,M,G9,LGDO-M-32,2/23/2012,10/8/2013,593,FCM (M) 85wks,86.7,65.7,40,24,9.58,42.4,17,32.7,13.1,6.7,54.2,39.1
DO.0397,M,G9,LGDO-M-32B,2/20/2012,4/9/2013,414,FCM (M) 59wks,96.9,77,75.7,1.41,1.07,81.8,62,14.8,11.2,41.1,53.5,5.43
DO.0397,M,G9,LGDO-M-32B,2/20/2012,10/9/2012,232,FCM (M) 33wks,93.6,60.4,22.7,19.2,4.37,54.2,12.3,24.9,5.65,47.5,12,40.5
DO.0398,M,G9,LGDO-M-32,2/22/2012,10/9/2012,230,FCM (M) 33wks,94.7,64.6,22,5.46,1.2,56.5,12.4,36.8,8.1,3.22,57.7,39
DO.0399,M,G9,LGDO-M-32C,2/20/2012,4/9/2013,414,FCM (M) 59wks,95.5,66.5,69.4,0.807,0.56,94.9,65.9,3.7,2.57,38.4,40.3,21.3
DO.0399,M,G9,LGDO-M-32C,2/20/2012,10/9/2012,232,FCM (M) 33wks,93.2,65.2,27.4,14.4,3.95,60.6,16.6,23.8,6.52,35.8,49,15.2
DO.0399,M,G9,LGDO-M-32C,2/20/2012,10/8/2013,596,FCM (M) 85wks,93.8,76.6,34.1,19,6.48,62.3,21.3,17.5,5.98,5.8,81.7,12.5
DO.0400,M,G9,LGDO-M-32A,2/22/2012,4/9/2013,412,FCM (M) 59wks,97.1,80.4,45.3,19.2,8.72,61.9,28.1,17.8,8.06,19.2,56.7,24.1
DO.0400,M,G9,LGDO-M-32A,2/22/2012,10/9/2012,230,FCM (M) 33wks,94.8,77.5,29.3,19,5.57,59.6,17.5,20.7,6.06,22.1,49.6,28.3
DO.0400,M,G9,LGDO-M-32A,2/22/2012,10/8/2013,594,FCM (M) 85wks,95.1,88.5,38.2,38.6,14.8,41.2,15.8,19.5,7.45,6.28,80.8,12.9
DO.0401,M,G9,LGDO-M-33,2/20/2012,10/18/2012,241,FCM (M) 33wks,94.7,71.4,23.8,5.98,1.43,46.9,11.2,45,10.7,5.56,72.2,22.2
DO.0401,M,G9,LGDO-M-33,2/20/2012,4/16/2013,421,FCM (M) 59wks,97.3,61.4,22.9,5.12,1.17,56.7,13,37.8,8.65,9.72,57.7,32.6
DO.0401,M,G9,LGDO-M-33,2/20/2012,10/15/2013,603,FCM (M) 85wks,94.8,61.6,7.28,3.13,0.228,61.2,4.45,35.4,2.58,4.42,62.9,32.7
DO.0402,M,G9,LGDO-M-33,2/20/2012,10/18/2012,241,FCM (M) 33wks,88.1,61.6,42.1,8.46,3.56,33.5,14.1,55.1,23.2,2.27,52.3,45.4
DO.0402,M,G9,LGDO-M-33,2/20/2012,4/16/2013,421,FCM (M) 59wks,93.8,76.6,49.7,12.3,6.14,49,24.4,37.7,18.7,6.81,60.8,32.4
DO.0402,M,G9,LGDO-M-33,2/20/2012,10/15/2013,603,FCM (M) 85wks,85.9,66.4,49.6,14.8,7.32,51.3,25.5,33,16.4,3.53,70.5,26
DO.0403,M,G9,LGDO-M-33,2/20/2012,10/18/2012,241,FCM (M) 33wks,84.2,53.4,30.4,4.93,1.5,49.9,15.2,41.6,12.6,31.4,14.3,54.3
DO.0404,M,G9,LGDO-M-33,2/24/2012,10/18/2012,237,FCM (M) 33wks,92.2,83.1,26.1,21.3,5.56,54.1,14.1,22.2,5.8,68.2,10.5,21.3
DO.0404,M,G9,LGDO-M-33,2/24/2012,4/16/2013,417,FCM (M) 59wks,96.1,81.8,28.3,20.1,5.68,54.1,15.3,20.6,5.82,37.7,43.7,18.6
DO.0405,M,G9,LGDO-M-33,2/21/2012,10/18/2012,240,FCM (M) 33wks,90.6,74.9,40.9,1.83,0.75,55.2,22.6,41.3,16.9,76.1,8.43,15.5
DO.0405,M,G9,LGDO-M-33,2/21/2012,4/16/2013,420,FCM (M) 59wks,95.1,77.8,29.4,4.81,1.42,58.1,17.1,34.8,10.2,58,15,27
DO.0405,M,G9,LGDO-M-33,2/21/2012,10/15/2013,602,FCM (M) 85wks,88.2,79.1,36.8,2.19,0.808,61,22.5,36.5,13.4,17.3,42.1,40.6
DO.0406,M,G9,LGDO-M-34A,2/21/2012,10/18/2012,240,FCM (M) 33wks,92.7,73.3,17.3,7.8,1.35,59.7,10.3,30.8,5.34,34,5.89,60.1
DO.0407,M,G9,LGDO-M-34,2/21/2012,10/18/2012,240,FCM (M) 33wks,91,80.4,45.5,3.11,1.41,73.8,33.6,22,10,65.4,10.3,24.4
DO.0407,M,G9,LGDO-M-34,2/21/2012,4/16/2013,420,FCM (M) 59wks,94.2,85.1,60.5,3.38,2.04,73.9,44.7,21.5,13,53,28.4,18.6
DO.0407,M,G9,LGDO-M-34,2/21/2012,10/15/2013,602,FCM (M) 85wks,93.2,85.3,27,6.72,1.81,64,17.3,28.9,7.78,9.88,37.6,52.5
DO.0408,M,G9,LGDO-M-34,2/22/2012,10/18/2012,239,FCM (M) 33wks,92.2,82.6,13.6,11.1,1.5,37.1,5.05,48.8,6.64,29.9,28,42.1
DO.0408,M,G9,LGDO-M-34,2/22/2012,4/16/2013,419,FCM (M) 59wks,93.9,86.3,18.3,8.31,1.52,56.2,10.3,35,6.41,52.8,13.2,34
DO.0409,M,G9,LGDO-M-34B,2/18/2012,10/18/2012,243,FCM (M) 33wks,93,77.1,22.9,18.1,4.15,55.1,12.6,25.3,5.8,56.1,13.4,30.5
DO.0409,M,G9,LGDO-M-34B,2/18/2012,4/16/2013,423,FCM (M) 59wks,94.6,74.4,34.6,5.64,1.95,55,19,38,13.1,41.6,8.73,49.6
DO.0410,M,G9,LGDO-M-34B,2/20/2012,10/18/2012,241,FCM (M) 33wks,87.7,73.9,39.9,8.39,3.35,48.8,19.5,40.5,16.2,57.1,14,28.8
