JCMS.Mouse.ID,SC.Number,Strain,DOB,Sex,Generation,From.Cage,Date.of.wean,JCMS.Pen..,cage.,Ear.Notch,Coat.Color,Chip.ID,Death.date,Death.type,Notes,Age..mth.,Age.of.VP,Date.of.VP,BW,Tail.Length,Urine.28wks,Bld6..29wk,Bld2.31.wk,bld7.33wks,Urine.54wk,Bld6.55wk,bld2.57wk,Bld7.59wk,Urine.80wk,Bld6.81.wk,Bld2.83wks,Bld7.85.wks,X104wk.BW.Date,X104wk.BW,X130wk.BW.Date,X130wk.BW,X26.Mo.PP.Paper,X156.wek.BW.date,X156wk.BW,X30.Mo.PP.paper,COMMENTS,survival
DO.0373,12243,J:DO,2/19/2012,M,G9,49,3/14/2012,76,LGDO-M-27,L,WB Agouti,00071B97CD,1/20/2014,F.D. (Y),,23.37,,,NA,NA,8/27/2012,9/3/2012,9/17/2012,10/1/2012,2/25/2013,3/10/2013,3/24/2013,4/7/2013,8/26/2013,9/8/2013,9/22/2013,10/6/2013,2/16/2014,NA,8/17/2014,NA,,2/15/2015,NA,,,701
DO.0374,12244,J:DO,2/20/2012,M,G9,51,3/14/2012,76,LGDO-M-27,B,Black,00071B9362,8/25/2014,F.D.(Y),,30.57,,,NA,NA,8/27/2012,9/3/2012,9/17/2012,10/1/2012,2/25/2013,3/11/2013,3/25/2013,4/8/2013,8/26/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,39.57,8/18/2014,26.93,,2/16/2015,NA,,,917
DO.0375,12245,J:DO,2/21/2012,M,G9,53,3/14/2012,76,LGDO-M-27,2R,WB Agouti,00071B6ACB,2/9/2015,FD,,36.13,,,NA,NA,8/27/2012,9/10/2012,9/25/2012,10/9/2012,9/2/2013,3/12/2013,3/26/2013,4/9/2013,9/3/2013,9/10/2013,9/24/2013,10/8/2013,2/18/2014,NA,8/19/2014,29.18,4/15/2014,2/17/2015,NA,8/5/2014,,1084
DO.0376,12246,J:DO,2/19/2012,M,G9,55,3/14/2012,77,LGDO-M-28,2L,Albino,00071BA550,2/18/2013,F.D. (Y),,12.17,,,NA,NA,8/27/2012,9/3/2012,9/17/2012,10/1/2012,2/25/2013,3/10/2013,3/24/2013,4/7/2013,8/26/2013,9/8/2013,9/22/2013,10/6/2013,2/16/2014,NA,8/17/2014,NA,,2/15/2015,NA,,,365
DO.0377,12247,J:DO,2/20/2012,M,G9,57,3/14/2012,77,LGDO-M-28,1R2L,Albino,00071BAA9A,5/23/2013,F.D. (Y),,15.27,,,NA,NA,8/27/2012,9/3/2012,9/17/2012,10/1/2012,2/25/2013,3/11/2013,3/25/2013,4/8/2013,8/26/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,NA,8/18/2014,NA,,2/16/2015,NA,,,458
DO.0378,12248,J:DO,2/20/2012,M,G9,59,3/14/2012,77,LGDO-M-28,2R1L,Agouti,00071B650E,2/9/2015,FD,,36.17,,,NA,NA,8/27/2012,9/3/2012,9/24/2012,10/8/2012,9/2/2013,3/11/2013,3/25/2013,4/8/2013,9/2/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,NA,8/18/2014,35.93,4/14/2014,2/16/2015,NA,8/4/2014,,1085
DO.0379,12249,J:DO,2/20/2012,M,G9,63,3/14/2012,77,LGDO-M-28A,3R,Agouti,00071B650D,10/27/2014,F.D.,,32.67,,,NA,NA,8/27/2012,9/3/2012,9/17/2012,10/1/2012,2/25/2013,3/11/2013,3/25/2013,4/8/2013,8/26/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,27.94,8/18/2014,26.5,,2/16/2015,NA,,,980
DO.0380,12250,J:DO,2/22/2012,M,G9,62,3/14/2012,77,LGDO-M-28,3L,Agouti,00071B8232,1/28/2013,Missing (Y),,11.37,,,NA,NA,8/27/2012,9/17/2012,10/1/2012,10/15/2012,2/25/2013,3/13/2013,3/27/2013,4/10/2013,8/26/2013,9/11/2013,9/25/2013,10/9/2013,2/19/2014,NA,8/20/2014,NA,,2/18/2015,NA,,,341
DO.0381,12251,J:DO,2/22/2012,M,G9,2,3/14/2012,78,LGDO-M-29D,N,WB Agouti,00071B8A3F,3/24/2014,F.D. (Y),,25.37,,,NA,NA,9/3/2012,9/17/2012,10/1/2012,10/15/2012,3/4/2013,3/13/2013,3/27/2013,4/10/2013,9/2/2013,9/11/2013,9/25/2013,10/9/2013,2/19/2014,33.89,8/20/2014,NA,,2/18/2015,NA,,,761
DO.0382,12252,J:DO,2/20/2012,M,G9,4,3/14/2012,78,LGDO-M-29B,R,WB Agouti,00071B67E5,1/14/2015,FD,,35.3,,,NA,NA,9/3/2012,9/10/2012,9/24/2012,10/8/2012,9/2/2013,3/11/2013,3/25/2013,4/8/2013,9/2/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,NA,8/18/2014,31.15,4/14/2014,2/16/2015,NA,8/4/2014,,1059
DO.0383,12253,J:DO,2/22/2012,M,G9,6,3/14/2012,116,LGDO-M-29A,L,WB Agouti,00071B9363,10/10/2012,F.D. (Y),,7.7,,,NA,NA,9/3/2012,9/17/2012,10/1/2012,10/15/2012,3/4/2013,3/13/2013,3/27/2013,4/10/2013,9/2/2013,9/11/2013,9/25/2013,10/9/2013,2/19/2014,NA,8/20/2014,NA,,2/18/2015,NA,,,231
DO.0384,12254,J:DO,2/19/2012,M,G9,8,3/14/2012,78,LGDO-M-29C,B,Agouti,00071B5316,3/30/2015,F.D.,,37.83,,,NA,NA,9/3/2012,9/3/2012,9/23/2012,10/7/2012,9/2/2013,3/10/2013,3/24/2013,4/7/2013,9/1/2013,9/8/2013,9/22/2013,10/6/2013,2/16/2014,NA,8/17/2014,25.55,4/13/2014,2/15/2015,NA,8/3/2014,,1135
DO.0385,12255,J:DO,2/19/2012,M,G9,10,3/14/2012,78,LGDO-M-29,2R,Black,00071B8F6B,12/16/2013,F.D. (Y),,22.2,,,NA,NA,9/3/2012,9/3/2012,9/17/2012,10/1/2012,3/4/2013,3/10/2013,3/24/2013,4/7/2013,9/2/2013,9/8/2013,9/22/2013,10/6/2013,2/16/2014,NA,8/17/2014,NA,,2/15/2015,NA,,,666
DO.0386,12256,J:DO,2/18/2012,M,G9,12,3/14/2012,79,LGDO-M-30,2L,Black,00071AFCBD,5/29/2012,F.D. (Y),,3.37,,,NA,NA,9/3/2012,9/3/2012,9/17/2012,10/1/2012,3/4/2013,3/9/2013,3/23/2013,4/6/2013,9/2/2013,9/7/2013,9/21/2013,10/5/2013,2/15/2014,NA,8/16/2014,NA,,2/14/2015,NA,,,101
DO.0387,12257,J:DO,2/19/2012,M,G9,14,3/14/2012,79,LGDO-M-30,1R2L,Agouti,00071B75BE,5/1/2014,F.D. (Y),,26.73,,,NA,NA,9/3/2012,9/3/2012,9/17/2012,10/1/2012,3/4/2013,3/10/2013,3/24/2013,4/7/2013,9/2/2013,9/8/2013,9/22/2013,10/6/2013,2/16/2014,37.48,8/17/2014,NA,,2/15/2015,NA,,,802
DO.0388,12258,J:DO,2/22/2012,M,G9,16,3/14/2012,79,LGDO-M-30,2R1L,Agouti,00071B475D,5/29/2012,F.D. (Y),,3.23,,,NA,NA,9/3/2012,9/17/2012,10/1/2012,10/15/2012,3/4/2013,3/13/2013,3/27/2013,4/10/2013,9/2/2013,9/11/2013,9/25/2013,10/9/2013,2/19/2014,NA,8/20/2014,NA,,2/18/2015,NA,,,97
DO.0389,12259,J:DO,2/22/2012,M,G9,20,3/14/2012,79,LGDO-M-30,3R,WB Agouti,00071B663C,5/14/2014,F.D. (Y),,27.07,,,NA,NA,9/3/2012,9/17/2012,10/1/2012,10/15/2012,3/4/2013,3/13/2013,3/27/2013,4/10/2013,9/2/2013,9/11/2013,9/25/2013,10/9/2013,2/19/2014,52.49,8/20/2014,NA,,2/18/2015,NA,,,812
DO.0390,12260,J:DO,2/20/2012,M,G9,18,3/14/2012,79,LGDO-M-30A,3L,Agouti,00071B801D,3/7/2013,F.D. (Y),,12.7,,,NA,NA,9/3/2012,9/10/2012,9/24/2012,10/8/2012,3/4/2013,3/11/2013,3/25/2013,4/8/2013,9/2/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,NA,8/18/2014,NA,,2/16/2015,NA,,,381
DO.0391,12261,J:DO,2/19/2012,M,G9,46,3/14/2012,80,LGDO-M-31,N,WB Agouti,00071B54E8,5/20/2013,F.D. (Y),,15.2,,,NA,NA,9/3/2012,9/3/2012,9/17/2012,10/1/2012,3/4/2013,3/10/2013,3/24/2013,4/7/2013,9/2/2013,9/8/2013,9/22/2013,10/6/2013,2/16/2014,NA,8/17/2014,NA,,2/15/2015,NA,,,456
DO.0392,12262,J:DO,2/19/2012,M,G9,48,3/14/2012,80,LGDO-M-31,R,Agouti,00071B0A94,12/9/2013,F.D. (Y),,21.97,,,NA,NA,9/3/2012,9/3/2012,9/17/2012,10/1/2012,3/4/2013,3/10/2013,3/24/2013,4/7/2013,9/2/2013,9/8/2013,9/22/2013,10/6/2013,2/16/2014,NA,8/17/2014,NA,,2/15/2015,NA,,,659
DO.0393,12263,J:DO,2/18/2012,M,G9,54,3/14/2012,80,LGDO-M-31,L,Agouti,00071B521A,12/30/2013,F.D. (Y),,22.7,,,NA,NA,9/3/2012,9/3/2012,9/17/2012,10/1/2012,3/4/2013,3/9/2013,3/23/2013,4/6/2013,9/2/2013,9/7/2013,9/21/2013,10/5/2013,2/15/2014,NA,8/16/2014,NA,,2/14/2015,NA,,,681
DO.0394,12264,J:DO,2/21/2012,M,G9,56,3/14/2012,80,LGDO-M-31,B,Albino,00071B7710,2/23/2015,FD,,36.6,,,NA,NA,9/3/2012,9/10/2012,9/25/2012,10/9/2012,9/2/2013,3/12/2013,3/26/2013,4/9/2013,9/3/2013,9/10/2013,9/24/2013,10/8/2013,2/18/2014,NA,8/19/2014,36.14,4/15/2014,2/17/2015,NA,8/5/2014,,1098
DO.0395,12265,J:DO,2/18/2012,M,G9,58,3/14/2012,80,LGDO-M-31,2R,Agouti,00071BAA18,3/23/2015,F.D.,,37.63,,,NA,NA,9/3/2012,9/3/2012,9/22/2012,10/6/2012,9/2/2013,3/9/2013,3/23/2013,4/6/2013,8/31/2013,9/7/2013,9/21/2013,10/5/2013,2/15/2014,NA,8/16/2014,32.37,4/12/2014,2/14/2015,NA,8/2/2014,,1129
DO.0396,12266,J:DO,2/23/2012,M,G9,60,3/14/2012,81,LGDO-M-32,2L,Albino,00071B93AA,3/30/2014,F.D. (Y),,25.53,,,NA,NA,9/3/2012,9/17/2012,10/1/2012,10/15/2012,3/4/2013,3/14/2013,3/28/2013,4/11/2013,9/2/2013,9/12/2013,9/26/2013,10/10/2013,2/20/2014,29.39,8/21/2014,NA,,2/19/2015,NA,,,766
DO.0397,12267,J:DO,2/20/2012,M,G9,64,3/14/2012,519,LGDO-M-32B,1R2L,Agouti,00071BB0DB,9/17/2013,F.D. (Y),,19.17,,,NA,NA,9/3/2012,9/10/2012,9/24/2012,10/8/2012,3/4/2013,3/11/2013,3/25/2013,4/8/2013,9/2/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,NA,8/18/2014,NA,,2/16/2015,NA,,,575
DO.0398,12268,J:DO,2/22/2012,M,G9,68,3/14/2012,81,LGDO-M-32,2R1L,Black,00071B8EA8,3/12/2013,F.D. (Y),,12.8,,,NA,NA,9/3/2012,9/17/2012,10/1/2012,10/15/2012,3/4/2013,3/13/2013,3/27/2013,4/10/2013,9/2/2013,9/11/2013,9/25/2013,10/9/2013,2/19/2014,NA,8/20/2014,NA,,2/18/2015,NA,,,384
DO.0399,12269,J:DO,2/20/2012,M,G9,76,3/14/2012,520,LGDO-M-32C,3R,WB Agouti,00071B7FF6,4/7/2015,,,38.07,,,NA,NA,9/3/2012,9/10/2012,9/24/2012,10/8/2012,9/2/2013,3/11/2013,3/25/2013,4/8/2013,9/2/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,NA,8/18/2014,36.83,4/14/2014,2/16/2015,NA,8/4/2014,,1142
DO.0400,12270,J:DO,2/22/2012,M,G9,70,3/14/2012,518,LGDO-M-32A,3L,WB Agouti,00071BB0DE,7/21/2014,E.S. (Y),,29.33,,,NA,NA,9/3/2012,9/17/2012,10/1/2012,10/15/2012,3/4/2013,3/13/2013,3/27/2013,4/10/2013,9/2/2013,9/11/2013,9/25/2013,10/9/2013,2/19/2014,33.59,8/20/2014,NA,,2/18/2015,NA,,,880
DO.0401,12271,J:DO,2/20/2012,M,G9,145,3/14/2012,82,LGDO-M-33,N,Albino,00071BA4DA,10/10/2014,F.D.(Y),,32.1,,,NA,NA,9/10/2012,9/10/2012,9/24/2012,10/8/2012,3/11/2013,3/11/2013,3/25/2013,4/8/2013,9/9/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,34.79,8/18/2014,27.06,,2/16/2015,NA,,,963
DO.0402,12272,J:DO,2/20/2012,M,G9,147,3/14/2012,82,LGDO-M-33,R,Black,00071B8698,6/27/2014,F.D. (Y),,28.6,,,NA,NA,9/10/2012,9/10/2012,9/24/2012,10/8/2012,3/11/2013,3/11/2013,3/25/2013,4/8/2013,9/9/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,34.65,8/18/2014,NA,,2/16/2015,NA,,,858
DO.0403,12273,J:DO,2/20/2012,M,G9,151,3/14/2012,82,LGDO-M-33,L,Agouti,00071B482B,12/10/2012,Missing (Y),,9.8,,,NA,NA,9/10/2012,9/10/2012,9/24/2012,10/8/2012,3/11/2013,3/11/2013,3/25/2013,4/8/2013,9/9/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,NA,8/18/2014,NA,,2/16/2015,NA,,,294
DO.0404,12274,J:DO,2/24/2012,M,G9,153,3/14/2012,82,LGDO-M-33,B,Agouti,00071BA316,9/23/2013,F.D. (Y),,19.23,,,NA,NA,9/10/2012,9/17/2012,10/1/2012,10/15/2012,3/11/2013,3/15/2013,3/29/2013,4/12/2013,9/9/2013,9/13/2013,9/27/2013,10/11/2013,2/21/2014,NA,8/22/2014,NA,,2/20/2015,NA,,,577
DO.0405,12275,J:DO,2/21/2012,M,G9,155,3/14/2012,82,LGDO-M-33,2R,Agouti,00071B7295,4/8/2014,F.D. (Y),,25.9,,,NA,NA,9/10/2012,9/10/2012,9/24/2012,10/8/2012,3/11/2013,3/12/2013,3/26/2013,4/9/2013,9/9/2013,9/10/2013,9/24/2013,10/8/2013,2/18/2014,42.61,8/19/2014,NA,,2/17/2015,NA,,,777
DO.0406,12276,J:DO,2/21/2012,M,G9,157,3/14/2012,83,LGDO-M-34A,2L,Agouti,00071B9632,3/12/2013,F.D. (Y),,12.83,,,NA,NA,9/10/2012,9/10/2012,9/24/2012,10/8/2012,3/11/2013,3/12/2013,3/26/2013,4/9/2013,9/9/2013,9/10/2013,9/24/2013,10/8/2013,2/18/2014,NA,8/19/2014,NA,,2/17/2015,NA,,,385
DO.0407,12277,J:DO,2/21/2012,M,G9,159,3/14/2012,83,LGDO-M-34,1R2L,Agouti,00071B852A,9/29/2014,F.D. (Y)-lump on throat,,31.7,,,NA,NA,9/10/2012,9/10/2012,9/24/2012,10/8/2012,3/11/2013,3/12/2013,3/26/2013,4/9/2013,9/9/2013,9/10/2013,9/24/2013,10/8/2013,2/18/2014,44.96,8/19/2014,39.72,,2/17/2015,NA,,,951
DO.0408,12278,J:DO,2/22/2012,M,G9,161,3/14/2012,83,LGDO-M-34,2R1L,Agouti,00071B62F0,9/4/2013,F.D. (Y),,18.67,,,NA,NA,9/10/2012,9/17/2012,10/1/2012,10/15/2012,3/11/2013,3/13/2013,3/27/2013,4/10/2013,9/9/2013,9/11/2013,9/25/2013,10/9/2013,2/19/2014,NA,8/20/2014,NA,,2/18/2015,NA,,,560
DO.0409,12279,J:DO,2/18/2012,M,G9,165,3/14/2012,83,LGDO-M-34B,3R,Black,00071B8C51,10/3/2013,F.D. (Y),,19.77,,,NA,NA,9/10/2012,9/3/2012,9/17/2012,10/1/2012,3/11/2013,3/9/2013,3/23/2013,4/6/2013,9/9/2013,9/7/2013,9/21/2013,10/5/2013,2/15/2014,NA,8/16/2014,NA,,2/14/2015,NA,,,593
DO.0410,12280,J:DO,2/20/2012,M,G9,163,3/14/2012,83,LGDO-M-34B,3L,Black,00071BA9E3,8/3/2014,F.D. (Y),,29.83,,,NA,NA,9/10/2012,9/10/2012,9/24/2012,10/8/2012,3/11/2013,3/11/2013,3/25/2013,4/8/2013,9/9/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,21.32,8/18/2014,NA,,2/16/2015,NA,,,895
DO.0411,12281,J:DO,2/22/2012,M,G9,21,3/14/2012,84,LGDO-M-35,N,Black,00071B6FE9,11/5/2012,F.D. (Y),,8.57,,,NA,NA,9/10/2012,9/17/2012,10/1/2012,10/15/2012,3/11/2013,3/13/2013,3/27/2013,4/10/2013,9/9/2013,9/11/2013,9/25/2013,10/9/2013,2/19/2014,NA,8/20/2014,NA,,2/18/2015,NA,,,257
DO.0412,12282,J:DO,2/18/2012,M,G9,23,3/14/2012,84,LGDO-M-35,R,Black,00071B9468,12/1/2014,FD,,33.9,,,NA,NA,9/10/2012,9/3/2012,9/17/2012,10/1/2012,3/11/2013,3/9/2013,3/23/2013,4/6/2013,9/9/2013,9/7/2013,9/21/2013,10/5/2013,2/15/2014,43.03,8/16/2014,38.9,,2/14/2015,NA,,,1017
DO.0413,12283,J:DO,2/19/2012,M,G9,25,3/14/2012,84,LGDO-M-35,L,WB Agouti,00071B5ACA,12/12/2013,F.D. (Y),,22.07,,,NA,NA,9/10/2012,9/3/2012,9/17/2012,10/1/2012,3/11/2013,3/10/2013,3/24/2013,4/7/2013,9/9/2013,9/8/2013,9/22/2013,10/6/2013,2/16/2014,NA,8/17/2014,NA,,2/15/2015,NA,,,662
DO.0414,12284,J:DO,2/20/2012,M,G9,27,3/14/2012,84,LGDO-M-35,B,Black,00071B6F18,11/10/2014,F.D.,,33.13,,,NA,NA,9/10/2012,9/10/2012,9/24/2012,10/8/2012,3/11/2013,3/11/2013,3/25/2013,4/8/2013,9/9/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,32.92,8/18/2014,30.92,,2/16/2015,NA,,,994
DO.0415,12285,J:DO,2/18/2012,M,G9,29,3/14/2012,84,LGDO-M-35,2R,Black,00071B9727,9/12/2013,F.D. (Y),,19.07,,,NA,NA,9/10/2012,9/3/2012,9/17/2012,10/1/2012,3/11/2013,3/9/2013,3/23/2013,4/6/2013,9/9/2013,9/7/2013,9/21/2013,10/5/2013,2/15/2014,NA,8/16/2014,NA,,2/14/2015,NA,,,572
DO.0416,12286,J:DO,2/22/2012,M,G9,31,3/14/2012,85,LGDO-M-36A,2L,Agouti,00071B88C9,2/25/2014,F.D. (Y),,24.47,,,NA,NA,9/10/2012,9/17/2012,10/1/2012,10/15/2012,3/11/2013,3/13/2013,3/27/2013,4/10/2013,9/9/2013,9/11/2013,9/25/2013,10/9/2013,2/19/2014,27.96,8/20/2014,NA,,2/18/2015,NA,,,734
DO.0417,12287,J:DO,2/21/2012,M,G9,33,3/14/2012,85,LGDO-M-36,1R2L,Black,00071B8EAB,12/9/2013,E.S. (Y),,21.9,,,NA,NA,9/10/2012,9/10/2012,9/24/2012,10/8/2012,3/11/2013,3/12/2013,3/26/2013,4/9/2013,9/9/2013,9/10/2013,9/24/2013,10/8/2013,2/18/2014,NA,8/19/2014,NA,,2/17/2015,NA,,,657
DO.0418,12288,J:DO,2/20/2012,M,G9,35,3/14/2012,85,LGDO-M-36,2R1L,Albino,00071B83B1,5/14/2012,F.D. (Y),,2.8,,,NA,NA,9/10/2012,9/10/2012,9/24/2012,10/8/2012,3/11/2013,3/11/2013,3/25/2013,4/8/2013,9/9/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,NA,8/18/2014,NA,,2/16/2015,NA,,,84
DO.0419,12289,J:DO,2/20/2012,M,G9,43,3/14/2012,85,LGDO-M-36C,3R,WB Agouti,00071B900B,1/26/2015,F.D.,,35.7,,,NA,NA,9/10/2012,9/10/2012,9/24/2012,10/8/2012,9/9/2013,3/11/2013,3/25/2013,4/8/2013,9/2/2013,9/9/2013,9/23/2013,10/7/2013,2/17/2014,NA,8/18/2014,35.35,4/14/2014,2/16/2015,NA,8/4/2014,,1071
DO.0420,12290,J:DO,2/22/2012,M,G9,39,3/14/2012,85,LGDO-M-36B,3L,Agouti,00071B72E4,12/23/2013,F.D. (Y),,22.33,,,NA,NA,9/10/2012,9/17/2012,10/1/2012,10/15/2012,3/11/2013,3/13/2013,3/27/2013,4/10/2013,9/9/2013,9/11/2013,9/25/2013,10/9/2013,2/19/2014,NA,8/20/2014,NA,,2/18/2015,NA,,,670
DO.0421,12471,J:DO,5/14/2012,M,G10,1,6/5/2012,117,LGDO-M-37A,N,Albino,00071B13F8,5/21/2014,F.D. (Y),,24.57,,,NA,NA,11/19/2012,12/3/2012,12/17/2012,12/31/2012,5/27/2013,6/3/2013,6/17/2013,7/1/2013,11/18/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,28.13,11/10/2014,NA,,5/11/2015,NA,,,737
DO.0422,12472,J:DO,5/11/2012,M,G10,2,6/5/2012,117,LGDO-M-37A,R,Agouti,00071B0A9A,5/27/2014,F.D. (Y),,24.87,,,NA,NA,11/19/2012,11/30/2012,12/14/2012,12/28/2012,5/24/2013,5/31/2013,6/14/2013,6/28/2013,11/18/2013,11/29/2013,12/13/2013,12/27/2013,5/9/2014,33.64,11/7/2014,NA,,5/8/2015,NA,,,746
DO.0423,12473,J:DO,5/14/2012,M,G10,3,6/5/2012,86,LGDO-M-37,L,Agouti,00071BA2D4,2/20/2015,FD,,33.73,,,NA,NA,11/19/2012,12/3/2012,12/17/2012,12/31/2012,9/9/2013,6/3/2013,6/17/2013,7/1/2013,11/25/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,NA,11/10/2014,25.51,7/7/2014,5/11/2015,NA,10/27/2014,,1012
DO.0424,12474,J:DO,5/18/2012,M,G10,4,6/5/2012,86,LGDO-M-37,B,WB Agouti,00071B64D0,8/5/2013,F.D. (Y),,14.8,,,NA,NA,11/19/2012,12/7/2012,12/21/2012,1/4/2013,5/31/2013,6/7/2013,6/21/2013,7/5/2013,11/18/2013,12/6/2013,12/20/2013,1/3/2014,5/16/2014,NA,11/14/2014,NA,,5/15/2015,NA,,,444
DO.0425,12475,J:DO,5/15/2012,M,G10,5,6/5/2012,86,LGDO-M-37,2R,Black,00071B9886,7/23/2012,F.D. (Y),,2.3,,,NA,NA,11/19/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,11/18/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,NA,11/11/2014,NA,,5/12/2015,NA,,,69
DO.0426,12476,J:DO,5/14/2012,M,G10,6,6/5/2012,87,LGDO-M-38B,2L,Black,00071B7DE4,2/4/2016,MISS,,45.37,,,NA,NA,11/19/2012,12/3/2012,12/17/2012,12/31/2012,9/9/2013,6/3/2013,6/17/2013,7/1/2013,11/25/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,NA,11/10/2014,28.19,7/7/2014,5/11/2015,NA,10/27/2014,,1361
DO.0427,12477,J:DO,5/14/2012,M,G10,7,6/5/2012,87,LGDO-M-38,1R2L,Agouti,00071B7DD8,11/10/2014,F.D.,,30.33,,,NA,NA,11/19/2012,12/3/2012,12/17/2012,12/31/2012,5/27/2013,6/3/2013,6/17/2013,7/1/2013,11/18/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,43.54,11/10/2014,NA,,5/11/2015,NA,,,910
DO.0428,12478,J:DO,5/16/2012,M,G10,8,6/5/2012,87,LGDO-M-38,2R1L,Agouti,00071B0636,8/6/2012,F.D. (Y),,2.73,,,NA,NA,11/19/2012,12/5/2012,12/19/2012,1/2/2013,5/29/2013,6/5/2013,6/19/2013,7/3/2013,11/18/2013,12/4/2013,12/18/2013,1/1/2014,5/14/2014,NA,11/12/2014,NA,,5/13/2015,NA,,,82
DO.0429,12479,J:DO,5/16/2012,M,G10,10,6/5/2012,118,LGDO-M-38A,3R,Black,00071B565C,7/27/2015,F.D.,,38.9,,,NA,NA,11/19/2012,12/5/2012,12/19/2012,1/2/2013,9/9/2013,6/5/2013,6/19/2013,7/3/2013,11/27/2013,12/4/2013,12/18/2013,1/1/2014,5/14/2014,NA,11/12/2014,26.22,7/9/2014,5/13/2015,NA,10/29/2014,,1167
DO.0430,12480,J:DO,5/14/2012,M,G10,9,6/5/2012,87,LGDO-M-38C,3L,Agouti,00071BAD1A,10/1/2013,F.D. (Y),,16.83,,,NA,NA,11/19/2012,12/3/2012,12/17/2012,12/31/2012,5/27/2013,6/3/2013,6/17/2013,7/1/2013,11/18/2013,12/2/2013,12/16/2013,12/30/2013,5/12/2014,NA,11/10/2014,NA,,5/11/2015,NA,,,505
DO.0431,12481,J:DO,5/13/2012,M,G10,11,6/5/2012,88,LGDO-M-39,N,Agouti,,6/20/2012,Wrong Sex (N),,1.27,,,NA,NA,11/19/2012,12/2/2012,12/16/2012,12/30/2012,5/26/2013,6/2/2013,6/16/2013,6/30/2013,11/18/2013,12/1/2013,12/15/2013,12/29/2013,5/11/2014,NA,11/9/2014,NA,,5/10/2015,NA,,,38
DO.0432,12482,J:DO,5/13/2012,M,G10,12,6/5/2012,119,LGDO-M-39A,R,Albino,00071B457E,6/2/2014,F.D. (Y),,25,,,NA,NA,11/19/2012,12/2/2012,12/16/2012,12/30/2012,5/26/2013,6/2/2013,6/16/2013,6/30/2013,11/18/2013,12/1/2013,12/15/2013,12/29/2013,5/11/2014,32.72,11/9/2014,NA,,5/10/2015,NA,,,750
DO.0433,12483,J:DO,5/15/2012,M,G10,13,6/5/2012,119,LGDO-M-39A,L,Agouti,00071B7D98,7/30/2012,F.D. (Y),,2.53,,,NA,NA,11/19/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,11/18/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,NA,11/11/2014,NA,,5/12/2015,NA,,,76
DO.0434,12484,J:DO,5/12/2012,M,G10,14,6/5/2012,88,LGDO-M-39,B,Agouti,00071B50BC,3/4/2013,F.D. (Y),,9.87,,,NA,NA,11/19/2012,12/1/2012,12/15/2012,12/29/2012,5/25/2013,6/1/2013,6/15/2013,6/29/2013,11/18/2013,11/30/2013,12/14/2013,12/28/2013,5/10/2014,NA,11/8/2014,NA,,5/9/2015,NA,,,296
DO.0435,12485,J:DO,5/15/2012,M,G10,15,6/5/2012,120,LGDO-M-39B,2R,Black,00071B9DAD,4/6/2015,F.D.,,35.2,,,NA,NA,11/19/2012,12/4/2012,12/18/2012,1/1/2013,9/9/2013,6/4/2013,6/18/2013,7/2/2013,11/26/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,NA,11/11/2014,23.92,7/8/2014,5/12/2015,NA,10/28/2014,,1056
DO.0436,12486,J:DO,5/15/2012,M,G10,16,6/5/2012,121,LGDO-M-40A,2L,Agouti,00071AE1FE,9/10/2012,F.D. (Y),,3.93,,,NA,NA,11/19/2012,12/4/2012,12/18/2012,1/1/2013,5/28/2013,6/4/2013,6/18/2013,7/2/2013,11/18/2013,12/3/2013,12/17/2013,12/31/2013,5/13/2014,NA,11/11/2014,NA,,5/12/2015,NA,,,118
DO.0437,12487,J:DO,5/16/2012,M,G10,17,6/5/2012,89,LGDO-M-40,1R2L,Agouti,00071B9846,12/20/2013,F.D. (Y),,19.43,,,NA,NA,11/19/2012,12/5/2012,12/19/2012,1/2/2013,5/29/2013,6/5/2013,6/19/2013,7/3/2013,11/18/2013,12/4/2013,12/18/2013,1/1/2014,5/14/2014,NA,11/12/2014,NA,,5/13/2015,NA,,,583
