Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Single.Cells,Viable.Cells,All.Lymphocytes,B.Cells,B.Cells....of.viable.,CD62L..B.Cells,CD4..T.Cells,CD4..T.Cells....of.viable.,CD4..Effector.Memory.T.Cells,CD4..Central.Memory.T.Cells,CD4..Naive.T.Cells,CD4..Effect.T.Cells,CD8..T.Cells,CD8..T.Cells....of.viable.,CD8..Effector.Memory.T.Cells,CD8..Central.Memory.T.Cells,CD8..Naive.T.Cells,CD8..Effect.T.Cells,NK.Cells,NK.Cells....viable.,NKG2A.C.E..T.Cell,NKG2A.C.E.....of.viable.,NKG2A.C.E..CD4..T.Cells,NKG2A.C.E..CD8..T.Cells,NKG2A.C.E..DN.T.Cells
DO.0348,M,G8,LGDO-M-22,10/23/2011,12/18/2012,422,FCM (T-B-NK) 59wks,92.7,65.9,67.6,56.1,37.9,62.3,17.8,12,26.5,9.09,14.4,50,4.59,3.11,26.1,38.9,12.4,22.6,0.92,0.62,1.2,0.81,5.52,80.5,13.8
DO.0348,M,G8,LGDO-M-22,10/23/2011,6/12/2012,233,FCM (T-B-NK) 33wks,89.8,47.8,18.3,27.2,4.98,55.9,15.6,2.86,17.2,1.67,6.3,74.8,4.26,0.78,21.1,12.3,9.65,56.9,0.42,0.076,0.68,0.12,5.34,90.1,4.58
DO.0348,M,G8,LGDO-M-22,10/23/2011,6/18/2013,604,FCM (T-B-NK) 85wks,93.4,75,71.4,31.5,22.5,78.2,20.3,14.5,30.5,10.4,20.3,38.8,8.3,5.93,27.3,46.6,15.2,10.9,0.859,0.614,2.8,2,11,79.6,9.43
DO.0349,M,G8,LGDO-M-22,10/25/2011,12/18/2012,420,FCM (T-B-NK) 59wks,93.6,57,62.2,60.7,37.7,53.9,8.28,5.15,18.5,13.1,23.5,44.9,2.77,1.72,26.4,27.4,14.7,31.6,1.25,0.78,0.53,0.33,7.43,70.9,21.7
DO.0349,M,G8,LGDO-M-22,10/25/2011,6/12/2012,231,FCM (T-B-NK) 33wks,90.4,47.1,18,34.9,6.29,49.8,6.17,1.11,17.1,5.79,10.3,66.8,2.53,0.46,14.9,16.8,10.2,58.1,0.83,0.15,0.2,0.037,12.8,76.9,10.3
DO.0349,M,G8,LGDO-M-22,10/25/2011,6/18/2013,602,FCM (T-B-NK) 85wks,93.4,73.8,83.1,58.6,48.7,37.2,7.29,6.06,12.8,6.08,33.4,47.7,4.17,3.47,20.5,41.9,23,14.6,0.595,0.494,1.71,1.42,6.43,76.6,17
DO.0350,M,G8,LGDO-M-22,10/26/2011,12/18/2012,419,FCM (T-B-NK) 59wks,93,56.8,60.3,46.8,28.2,61.1,17.7,10.7,20.8,12.2,32.8,34.2,6.77,4.08,11,18.4,43.2,27.4,0.29,0.18,0.17,0.1,16.7,33.3,46.3
DO.0350,M,G8,LGDO-M-22,10/26/2011,6/12/2012,230,FCM (T-B-NK) 33wks,89.4,38.6,24.5,31.4,7.67,48.8,7.75,1.9,14,3.92,25,57.1,6.27,1.53,9.36,25.4,34.3,30.9,0.29,0.07,0.044,0.011,0,72.7,27.3
DO.0350,M,G8,LGDO-M-22,10/26/2011,6/18/2013,601,FCM (T-B-NK) 85wks,94.4,76.8,83.6,50.5,42.2,35.9,16.5,13.8,11.6,4.26,39.4,44.8,10.4,8.67,5.34,28.6,52.4,13.7,0.219,0.183,0.032,0.0268,15.4,0,84.6
DO.0351,M,G8,LGDO-M-23,10/25/2011,6/19/2012,238,FCM (T-B-NK) 33wks,93.8,60.4,77.5,56.2,43.5,37.7,18,13.9,14.1,7.6,55.9,22.4,5.52,4.28,12.2,33.5,34.7,19.5,1.47,1.14,0.86,0.67,10.4,69.6,19.7
DO.0352,M,G8,LGDO-M-23,10/27/2011,12/18/2012,418,FCM (T-B-NK) 59wks,94.4,59.1,67.7,66.6,45.1,51.5,10.5,7.12,16.9,11.9,23.1,48.1,8.04,5.44,25.3,13.3,22.7,38.7,0.47,0.32,1.15,0.78,0.93,86.5,12.6
DO.0352,M,G8,LGDO-M-23,10/27/2011,6/19/2012,236,FCM (T-B-NK) 33wks,95.8,34.2,68.4,58.3,39.9,60.4,9.79,6.7,11.1,4.88,28.4,55.6,7.03,4.81,11.4,8.97,17.1,62.6,0.4,0.27,0.4,0.28,5.17,58,36.2
DO.0352,M,G8,LGDO-M-23,10/27/2011,6/18/2013,600,FCM (T-B-NK) 85wks,94.7,83.5,80.3,62.5,50.2,43.5,7.97,6.4,18.8,12.4,32.8,35.9,11.8,9.47,27.9,48.1,15.4,8.63,0.319,0.256,3.45,2.77,2.24,89.3,8.46
DO.0353,M,G8,LGDO-M-23,10/24/2011,12/18/2012,421,FCM (T-B-NK) 59wks,94.2,60.4,64.7,61.8,40,69.4,10.1,6.56,15.9,14.7,17.5,51.9,6.46,4.18,8.28,10.6,25.2,56,0.17,0.11,0.1,0.06,9.09,24.2,63.6
DO.0353,M,G8,LGDO-M-23,10/24/2011,6/19/2012,239,FCM (T-B-NK) 33wks,93.5,50.7,80.9,55.2,44.6,73.5,12.4,10,16.3,13.5,28.8,41.4,9.27,7.5,2.72,10.2,54.2,32.9,0.11,0.088,0.098,0.079,20.5,25,54.5
DO.0353,M,G8,LGDO-M-23,10/24/2011,6/18/2013,603,FCM (T-B-NK) 85wks,93.9,84.1,72,50.9,36.7,58.2,11.2,8.04,17.3,9.99,18.4,54.3,8.27,5.95,6.14,14.5,42.3,37,0.11,0.0789,0.049,0.0353,23.5,11.8,64.7
DO.0354,M,G8,LGDO-M-23,10/27/2011,12/18/2012,418,FCM (T-B-NK) 59wks,93,62.2,58.7,41.2,24.2,49.1,23.1,13.6,6.06,4.01,47.9,42.1,7.76,4.56,3.9,10.8,59.1,26.2,1.77,1.04,0.71,0.42,2.18,62,35.8
DO.0354,M,G8,LGDO-M-23,10/27/2011,6/19/2012,236,FCM (T-B-NK) 33wks,94.7,58.2,59.6,27.1,16.1,67.3,24.3,14.5,5.09,2.62,74.1,18.1,12.7,7.55,1.63,12.6,81.8,3.9,1.74,1.04,0.78,0.46,5.04,69.8,24.8
DO.0354,M,G8,LGDO-M-23,10/27/2011,6/18/2013,600,FCM (T-B-NK) 85wks,94.1,77.3,73.3,47.1,34.5,58.2,6.64,4.87,10.9,3.64,38.8,46.6,3.98,2.92,4.87,17.4,65.7,12.1,2.12,1.56,0.964,0.707,14.3,64.1,21.6
DO.0355,M,G8,LGDO-M-23,10/25/2011,12/18/2012,420,FCM (T-B-NK) 59wks,92.9,68,56.8,48.8,27.7,68.5,12.9,7.36,24.4,9.5,23.9,42.2,8.99,5.11,17.1,10.9,33.4,38.6,0.28,0.16,0.16,0.09,14.6,22.9,62.5
DO.0355,M,G8,LGDO-M-23,10/25/2011,6/19/2012,238,FCM (T-B-NK) 33wks,93.4,57.7,70.1,43.7,30.6,76.2,14.4,10.1,10,3.01,35.7,51.2,13.5,9.48,15.2,10,38,36.8,0.11,0.079,0.2,0.14,8.75,35,56.3
DO.0355,M,G8,LGDO-M-23,10/25/2011,6/18/2013,602,FCM (T-B-NK) 85wks,93.2,82.4,79.7,49.4,39.4,48.7,11.8,9.44,22.9,7.32,37.1,32.7,10.2,8.1,9.48,24,55,11.5,0.118,0.0937,0.047,0.0375,5.56,11.1,83.3
DO.0356,M,G8,LGDO-M-24B,10/25/2011,12/18/2012,420,FCM (T-B-NK) 59wks,94.5,69.3,48.8,48.8,23.8,62.3,14,6.83,19.3,11.1,22,47.6,8.5,4.15,17.6,36.1,22.8,23.5,1.5,0.73,2.16,1.05,3.11,59.3,37.5
DO.0356,M,G8,LGDO-M-24B,10/25/2011,6/19/2012,238,FCM (T-B-NK) 33wks,94,55.5,67.3,51.9,35,72.9,13.4,8.99,13,4.25,30.1,52.7,9.85,6.63,10.7,24.4,35.8,29.1,1.39,0.94,1.41,0.95,7.44,49.5,42.5
DO.0356,M,G8,LGDO-M-24B,10/25/2011,6/18/2013,602,FCM (T-B-NK) 85wks,91.7,87.5,59.3,50.5,29.9,42.9,8.74,5.19,30.5,9.24,10.5,49.8,6.4,3.8,12.2,62.8,18,7.03,0.858,0.509,2.87,1.71,6.97,82.6,10.4
DO.0357,M,G8,LGDO-M-24,10/27/2011,12/18/2012,418,FCM (T-B-NK) 59wks,95.3,74.6,26.1,30.7,8.02,56.7,22.4,5.84,31.3,10,21.3,37.3,19.7,5.16,12,36.1,26.4,25.5,0.2,0.053,0.8,0.21,38.3,20.6,41.1
DO.0357,M,G8,LGDO-M-24,10/27/2011,6/19/2012,236,FCM (T-B-NK) 33wks,93.4,51.5,68.9,46.8,32.2,65.3,15.7,10.8,21.6,4.86,10.1,63.4,17.2,11.8,15.5,21.9,29.6,33,0.12,0.083,0.29,0.2,15.1,54.6,29.4
DO.0358,M,G8,LGDO-M-24,10/22/2011,12/18/2012,423,FCM (T-B-NK) 59wks,94.7,67.3,62.7,57.7,36.2,66.8,11.9,7.45,16,12.3,37.2,34.4,3.68,2.31,15.6,20.4,35.4,28.6,0.27,0.17,0.15,0.09,16.3,24.5,59.2
DO.0358,M,G8,LGDO-M-24,10/22/2011,6/19/2012,241,FCM (T-B-NK) 33wks,93.6,57,74.2,47,34.9,71.3,16.3,12.1,12,5.46,59.9,22.7,5.37,3.99,9.4,28.9,51,10.7,0.36,0.27,0.22,0.16,10.9,32.6,56.5
DO.0358,M,G8,LGDO-M-24,10/22/2011,6/18/2013,605,FCM (T-B-NK) 85wks,94,88.2,78.6,65.2,51.3,43.5,10.3,8.07,13.8,8.44,50.3,27.5,4.68,3.68,10.6,38.9,40.6,9.9,0.19,0.149,0.0553,0.0435,19,19,61.9
DO.0359,M,G8,LGDO-M-24,10/22/2011,12/18/2012,423,FCM (T-B-NK) 59wks,87.4,56.4,50.7,30.9,15.6,44.1,15,7.62,15.8,5.47,27.2,51.6,7.02,3.56,6.8,2.4,18.2,72.6,0.99,0.5,0.48,0.24,14,40.4,44.1
DO.0359,M,G8,LGDO-M-24,10/22/2011,6/19/2012,241,FCM (T-B-NK) 33wks,93.7,52.7,63.3,32.9,20.8,64.3,24,15.2,12.5,4.37,65.8,17.4,9.25,5.85,5.93,12.2,72.8,9.12,0.45,0.29,0.5,0.31,7.78,66.1,25.6
DO.0359,M,G8,LGDO-M-24,10/22/2011,6/18/2013,605,FCM (T-B-NK) 85wks,92.6,83,61.1,35,21.4,45.4,13.2,8.09,13.8,3.16,53.6,29.5,7.19,4.39,8.73,6.35,62.8,22.1,1.09,0.664,0.141,0.0859,2.44,31.7,65.9
DO.0360,M,G8,LGDO-M-24A,10/22/2011,12/18/2012,423,FCM (T-B-NK) 59wks,93.7,59.1,59.8,58.1,34.7,51.4,10.4,6.19,30.1,6.25,3.38,60.2,7.49,4.48,47.2,26.3,3.38,23.2,1.09,0.65,0.95,0.57,2.63,75,22.4
DO.0360,M,G8,LGDO-M-24A,10/22/2011,6/19/2012,241,FCM (T-B-NK) 33wks,94.3,35,80,48.6,38.9,69.9,14.9,11.9,23.3,3.56,2.25,70.9,13.3,10.6,25.1,52.3,6.37,16.3,0.96,0.77,1.14,0.91,7.99,77.1,14.3
DO.0360,M,G8,LGDO-M-24A,10/22/2011,6/18/2013,605,FCM (T-B-NK) 85wks,94.4,76.9,85.9,51.3,44.1,56.2,10.1,8.72,20.8,3.71,2.81,72.7,14.1,12.1,23.7,60.9,4.86,10.6,0.671,0.577,0.723,0.621,5.5,69.6,24.9
DO.0361,M,G9,LGDO-M-25C,2/22/2012,10/2/2012,223,FCM (T-B-NK) 33wks,91.9,46.6,70.3,40.7,28.6,67.1,13.9,9.75,10.5,6.61,54.1,28.8,21.7,15.2,1.83,9.95,77.7,10.5,0.34,0.24,0.11,0.078,10.3,82.1,7.69
DO.0361,M,G9,LGDO-M-25C,2/22/2012,4/2/2013,405,FCM (T-B-NK) 59wks,95.8,73.4,73.2,39.9,29.2,63.3,15.5,11.4,9.05,7.66,60.7,22.6,23.8,17.4,2.36,17.3,75.3,5.06,0.11,0.0805,0.168,0.123,6.56,62.3,31.1
DO.0361,M,G9,LGDO-M-25C,2/22/2012,10/1/2013,587,FCM (T-B-NK) 85wks,94.3,80.9,81.3,43.8,35.6,46,10.5,8.5,12,4.72,54.6,28.7,14.3,11.7,5.77,14.1,67.3,12.8,0.175,0.142,0.0617,0.0502,8,44,48
DO.0362,M,G9,LGDO-M-25B,2/19/2012,10/2/2012,226,FCM (T-B-NK) 33wks,93.5,40.3,74.3,38.1,28.3,67,27.3,20.3,17.8,5.56,27.2,49.4,15.1,11.2,11.9,52.9,14.9,20.4,0.12,0.089,0.14,0.11,25.5,62.7,11.8
DO.0362,M,G9,LGDO-M-25B,2/19/2012,4/2/2013,408,FCM (T-B-NK) 59wks,96,66.3,76.2,57,43.4,38.9,16.4,12.5,9.64,2.35,26.3,61.7,11.2,8.51,6.99,37.2,34.5,21.3,0.0503,0.0383,0.228,0.173,26.7,44.2,29.1
DO.0362,M,G9,LGDO-M-25B,2/19/2012,10/1/2013,590,FCM (T-B-NK) 85wks,95,70,83.1,54.6,45.4,20.8,4.83,4.02,32.2,3.84,8.27,55.7,8.64,7.18,45.1,34.9,10.5,9.58,0.167,0.139,0.153,0.127,0,29.2,70.8
DO.0363,M,G9,LGDO-M-25,2/24/2012,10/2/2012,221,FCM (T-B-NK) 33wks,91.1,52.9,66,64.1,42.3,71,13.3,8.76,30.7,19.3,31.5,18.5,5.48,3.62,11.3,19.4,57.1,12.2,0.38,0.25,0.53,0.35,4.6,71.8,23.6
DO.0363,M,G9,LGDO-M-25,2/24/2012,4/2/2013,403,FCM (T-B-NK) 59wks,85.3,65.6,75.5,51.3,38.7,49.5,10.4,7.83,36.5,13.2,29.5,20.9,6.85,5.17,11.6,58.1,27.3,3,0.136,0.103,1.35,1.02,1.59,82.1,15.3
DO.0363,M,G9,LGDO-M-25,2/24/2012,10/1/2013,585,FCM (T-B-NK) 85wks,95.2,78.4,92.6,67.8,62.8,55.8,3.64,3.37,42.3,8.06,22.6,27,3.2,2.97,15.6,49.8,27.8,6.71,0.309,0.286,1.65,1.53,2.8,93.8,3.41
DO.0364,M,G9,LGDO-M-25,2/24/2012,10/2/2012,221,FCM (T-B-NK) 33wks,90.9,56.6,45.5,33.2,15.1,55.9,20.2,9.21,12.3,5.72,38.6,43.3,13.9,6.32,8.04,38.5,29.8,23.6,1.74,0.79,1.72,0.78,2.84,87.6,9.04
DO.0365,M,G9,LGDO-M-25A,2/22/2012,10/2/2012,223,FCM (T-B-NK) 33wks,90.9,46.5,84.4,45,38,60.5,23.4,19.8,4.96,3.06,69.8,22.2,14.8,12.5,10.4,15.1,64.4,10,2.56,2.16,2.98,2.51,1.99,85.4,12.4
DO.0365,M,G9,LGDO-M-25A,2/22/2012,4/2/2013,405,FCM (T-B-NK) 59wks,92.5,66.5,87,48.8,42.4,53,19.9,17.3,7.28,6.32,59.5,26.9,14.6,12.7,11.1,31.3,46.6,11,1.43,1.24,4.29,3.73,1.13,90.3,8.41
DO.0365,M,G9,LGDO-M-25A,2/22/2012,10/1/2013,587,FCM (T-B-NK) 85wks,93.2,72.8,91.4,53.6,49,25.5,10.9,9.94,10.8,5.86,55.4,27.9,8.84,8.08,11.2,49.1,32.5,7.14,0.602,0.55,4.23,3.86,0.86,92.5,6.64
DO.0366,M,G9,LGDO-M-26,2/21/2012,10/2/2012,224,FCM (T-B-NK) 33wks,88.8,49.9,78,69,53.8,55,6.15,4.8,16.5,4.09,11.7,67.7,4.24,3.31,37.1,12.5,17.5,32.9,0.28,0.22,0.081,0.064,12.5,62.5,25
DO.0366,M,G9,LGDO-M-26,2/21/2012,4/2/2013,406,FCM (T-B-NK) 59wks,91.3,68.5,66.7,63.2,42.1,48.3,5.87,3.91,18.6,3.77,14.6,63,7.31,4.87,14,46.5,30.3,9.23,0.103,0.0688,0.18,0.12,16.4,42.6,41
DO.0366,M,G9,LGDO-M-26,2/21/2012,10/1/2013,588,FCM (T-B-NK) 85wks,93.2,75.1,91.9,67.2,61.8,43.7,1.83,1.68,28.2,2.53,11.1,58.1,3.35,3.08,25,39.3,24.3,11.5,0.131,0.12,0.0643,0.0591,0,78.1,21.9
DO.0367,M,G9,LGDO-M-26,2/24/2012,10/2/2012,221,FCM (T-B-NK) 33wks,92,42.3,80.5,26.7,21.5,71.2,27.1,21.8,20.5,6.24,43.2,30.1,15.2,12.2,13.6,19.5,46.6,20.4,2.22,1.79,1.76,1.42,1.46,77.6,20.2
DO.0367,M,G9,LGDO-M-26,2/24/2012,4/2/2013,403,FCM (T-B-NK) 59wks,96.3,71.5,74.5,25,18.6,65.7,19.3,14.4,12.7,3.64,38.7,45,12.1,9.04,9.14,24.7,44.6,21.5,1.18,0.878,1.14,0.848,7.76,74.4,17.4
DO.0367,M,G9,LGDO-M-26,2/24/2012,10/1/2013,585,FCM (T-B-NK) 85wks,94.3,65,87.4,39.8,34.8,22.6,9.64,8.43,17.2,3.15,40.6,39.1,9.68,8.46,18.1,28.5,40.8,12.7,0.765,0.668,3.76,3.29,1.4,92.4,6.19
DO.0368,M,G9,LGDO-M-26A,2/18/2012,10/2/2012,227,FCM (T-B-NK) 33wks,93.3,33.8,70.9,33.6,23.8,77.3,30.7,21.8,11.6,6.22,36.9,45.3,13.2,9.33,11.5,19.5,39.9,29,2.46,1.74,1.52,1.08,4.73,69.5,25.8
DO.0368,M,G9,LGDO-M-26A,2/18/2012,4/2/2013,409,FCM (T-B-NK) 59wks,97.1,75.9,70.6,33.7,23.8,74.8,31.8,22.4,10.6,6.71,49.1,33.5,12.6,8.86,7.36,22.4,54.4,15.8,1.55,1.09,1.17,0.824,8.76,64.7,26.3
DO.0368,M,G9,LGDO-M-26A,2/18/2012,10/1/2013,591,FCM (T-B-NK) 85wks,87.8,63.3,92.6,34.8,32.2,25.3,17.5,16.2,14.2,2.42,34.2,49.2,7.03,6.51,16.7,15.3,44.4,23.6,0.814,0.754,0.632,0.585,1.99,64.1,33.9
DO.0369,M,G9,LGDO-M-26,2/22/2012,10/2/2012,223,FCM (T-B-NK) 33wks,89.3,53.5,87.2,72.8,63.5,74.2,7.37,6.43,31.7,14.9,30.3,23.2,8.36,7.29,47.7,17.1,20.9,14.3,0.87,0.76,1.16,1.01,1.78,89.5,8.32
DO.0369,M,G9,LGDO-M-26,2/22/2012,4/2/2013,405,FCM (T-B-NK) 59wks,95.4,71.3,82.4,81.5,67.1,42.2,1.75,1.44,27.4,3.32,11.2,58,3.03,2.49,37.3,11.7,18.9,32,0.146,0.12,0.726,0.598,2.34,79.6,17.7
DO.0370,M,G9,LGDO-M-26,2/21/2012,10/2/2012,224,FCM (T-B-NK) 33wks,90.9,43.2,78.3,29.4,23,46.5,30,23.5,21.6,6.22,7.18,65,6.38,4.99,5.1,3.16,28.6,63.1,1.41,1.11,0.39,0.3,16.2,47.4,36.4
DO.0370,M,G9,LGDO-M-26,2/21/2012,4/2/2013,406,FCM (T-B-NK) 59wks,94.4,66.2,73.5,30.6,22.5,49.1,29.9,22,17,6.96,18.2,57.8,9.76,7.17,12,16.9,42.2,28.9,0.679,0.499,0.652,0.479,4.17,71.2,22.9
DO.0370,M,G9,LGDO-M-26,2/21/2012,10/1/2013,588,FCM (T-B-NK) 85wks,93.5,70.7,89.2,27.6,24.6,31.8,20.2,18,20.6,5.55,25.9,48,6.41,5.72,13.6,15.6,45.6,25.1,0.371,0.331,0.191,0.171,7.32,62.2,30.5
DO.0371,M,G9,LGDO-M-27,2/21/2012,10/2/2012,224,FCM (T-B-NK) 33wks,93.4,34.6,78.9,42.3,33.4,33.2,22.3,17.6,10,4.65,42.3,43,11.9,9.38,5.72,8.49,56.4,29.4,2.66,2.1,0.63,0.49,26.3,31.4,42.4
DO.0372,M,G9,LGDO-M-27A,2/22/2012,10/2/2012,223,FCM (T-B-NK) 33wks,88.3,48.6,72.7,50.7,36.9,55.7,19.3,14.1,16.5,8.26,22.1,53.1,8.2,5.96,11.5,16.3,32.7,39.5,2.15,1.57,1.19,0.86,4.9,76.2,18.9
DO.0372,M,G9,LGDO-M-27A,2/22/2012,4/2/2013,405,FCM (T-B-NK) 59wks,92.5,74.9,69.3,56,38.8,57.4,10.7,7.41,10.2,3.53,27.6,58.7,5.37,3.72,9,15.9,47.1,28.1,0.95,0.658,0.769,0.533,5.99,64,28.8
DO.0372,M,G9,LGDO-M-27A,2/22/2012,10/1/2013,587,FCM (T-B-NK) 85wks,92.8,77.5,77.2,41.5,32,17.1,9.23,7.13,10.3,3.91,44.4,41.4,7.54,5.82,11.3,22.6,54.4,11.8,0.773,0.597,2.64,2.04,2.65,92.2,5.1
DO.0373,M,G9,LGDO-M-27,2/19/2012,10/2/2012,226,FCM (T-B-NK) 33wks,92.7,50.7,65.3,40.6,26.5,70.6,26.6,17.4,11.7,6.36,30,51.9,8.9,5.81,4.88,34.2,47.6,13.4,0.81,0.53,0.57,0.37,24.3,36.8,38.9
DO.0373,M,G9,LGDO-M-27,2/19/2012,4/2/2013,408,FCM (T-B-NK) 59wks,97.1,74.4,71.3,54.6,38.9,71.8,16.2,11.5,9.74,4.38,55.7,30.2,8.59,6.12,5.76,23.8,64.1,6.37,0.5,0.356,0.514,0.366,9.14,44.1,45.7
DO.0373,M,G9,LGDO-M-27,2/19/2012,10/1/2013,590,FCM (T-B-NK) 85wks,93.5,81.7,83.3,44,36.6,21.7,13.2,11,6.23,1.88,48.6,43.3,6.5,5.41,9.05,11.4,62.7,16.8,0.287,0.239,0.22,0.183,11.2,51.7,37.1
DO.0374,M,G9,LGDO-M-27B,2/20/2012,10/2/2012,225,FCM (T-B-NK) 33wks,88.9,56.6,77.1,36.6,28.2,45,23.3,17.9,16.1,6.4,35.6,42,14.4,11.1,10.3,35.5,36.1,18.2,1.39,1.07,1.49,1.15,10.6,75.1,14.4
DO.0374,M,G9,LGDO-M-27B,2/20/2012,4/2/2013,407,FCM (T-B-NK) 59wks,93,75.6,71.4,54.2,38.7,50.8,12.5,8.94,12.7,5.61,52.5,29.1,11.2,8,6.05,45.3,42.4,6.22,0.719,0.513,1.06,0.757,5.19,83.1,11.2
DO.0374,M,G9,LGDO-M-27B,2/20/2012,10/1/2013,589,FCM (T-B-NK) 85wks,92.5,77.1,79,37.8,29.9,25.7,7.41,5.86,14.7,2.91,49.4,33,9.51,7.51,11,36.6,44.3,8.03,0.54,0.427,1.67,1.32,2.58,91.1,6.36
DO.0375,M,G9,,2/21/2012,10/2/2012,224,FCM (T-B-NK) 33wks,94.6,29.4,75.8,31.6,23.9,72,23,17.4,7.04,4.27,11.8,76.9,22.6,17.2,44.1,8.35,15.3,32.2,1.72,1.31,3.23,2.45,2.01,94.4,3.49
DO.0375,M,G9,,2/21/2012,4/2/2013,406,FCM (T-B-NK) 59wks,93.7,72.5,73.2,36.2,26.5,72.4,26,19,5.82,9.68,62.3,22.2,17.7,12.9,16.9,17.5,56.5,9.14,0.782,0.572,1.01,0.741,5.16,78.8,14.4
DO.0375,M,G9,,2/21/2012,10/1/2013,588,FCM (T-B-NK) 85wks,94.9,65.4,85,46.9,39.8,26,14.6,12.4,7.68,2.55,26.8,63,10.6,9,14.9,15.2,41.2,28.7,0.507,0.431,0.439,0.373,9.44,76.1,14.4
DO.0376,M,G9,LGDO-M-28,2/19/2012,10/2/2012,226,FCM (T-B-NK) 33wks,90.7,26,71.4,43.2,30.8,69.7,13.2,9.44,29.3,16.2,31.7,22.8,4.74,3.38,58.6,6.35,6.62,28.4,1.8,1.29,1.69,1.2,8.04,73.5,18.2
DO.0377,M,G9,LGDO-M-28,2/20/2012,10/2/2012,225,FCM (T-B-NK) 33wks,90.4,38.5,73,38.2,27.9,82.2,26.9,19.7,13.8,11,52.6,22.7,6.8,4.97,13.7,31.6,37.5,17.2,0.23,0.17,0.12,0.09,27.8,38.9,33.3
DO.0377,M,G9,LGDO-M-28,2/20/2012,4/2/2013,407,FCM (T-B-NK) 59wks,91.9,73.9,58.6,22.4,13.1,52.1,7.03,4.12,28.9,6.55,22.4,42.2,4.25,2.49,17.1,20.3,42.7,19.9,0.0989,0.0579,0.249,0.146,23.3,24.7,52.1
DO.0378,M,G9,LGDO-M-28,2/20/2012,10/2/2012,225,FCM (T-B-NK) 33wks,88.6,49.5,51.6,21,10.8,58.5,30.5,15.7,21,11.5,44.9,22.6,8.09,4.18,22,22,33.2,22.9,0.8,0.41,1.04,0.54,13.6,46.5,39.9
DO.0378,M,G9,LGDO-M-28,2/20/2012,4/2/2013,407,FCM (T-B-NK) 59wks,89.7,75.5,60.9,18.2,11.1,37.7,16.4,9.98,7.17,2.62,59,31.2,6.92,4.22,3.86,9.08,70.6,16.4,0.358,0.218,0.443,0.27,11.8,19.9,66.2
DO.0378,M,G9,LGDO-M-28,2/20/2012,10/1/2013,589,FCM (T-B-NK) 85wks,94.4,66,86.8,28.4,24.7,16.6,13.1,11.4,13.5,4.56,51.9,30,7.83,6.8,9.11,11.7,60.1,19.1,0.656,0.57,0.324,0.282,1.48,43,55.6
DO.0379,M,G9,LGDO-M-28A,2/20/2012,10/2/2012,225,FCM (T-B-NK) 33wks,88.5,54.7,67.7,46.7,31.6,84.2,17.6,11.9,25.2,18.6,41.5,14.7,12.9,8.7,30.7,28.2,32.9,8.18,0.29,0.19,0.93,0.63,8.52,59.1,31.8
DO.0379,M,G9,LGDO-M-28A,2/20/2012,4/2/2013,407,FCM (T-B-NK) 59wks,91.3,82.8,58.6,39.1,22.9,80,13.3,7.8,22,11.8,43.5,22.7,13.9,8.13,10.9,32,48.6,8.54,0.12,0.0705,0.965,0.566,6.05,56.9,36.7
DO.0379,M,G9,LGDO-M-28A,2/20/2012,10/1/2013,589,FCM (T-B-NK) 85wks,94.5,79.7,75.2,34.1,25.7,17.8,6.9,5.19,39,9.92,26.6,24.4,10.9,8.16,19.3,38.5,35.7,6.46,0.116,0.0872,1.76,1.32,4.56,78.1,17.1
DO.0380,M,G9,LGDO-M-28,2/22/2012,10/2/2012,223,FCM (T-B-NK) 33wks,88,35.9,79.3,46.2,36.7,66.9,14.4,11.4,23.5,9.04,3.16,64.3,9.91,7.86,19.8,11,28,41.3,0.3,0.24,0.26,0.21,17.5,47.6,34.9
DO.0381,M,G9,LGDO-M-29D,2/22/2012,10/9/2012,230,FCM (T-B-NK) 33wks,92.8,66.9,56.3,33.9,19.1,63,24.1,13.6,16.1,9.09,39.8,35,8.12,4.58,7.48,20,45.2,27.3,1.71,0.96,0.88,0.49,15,33.2,51.4
DO.0381,M,G9,LGDO-M-29D,2/22/2012,4/9/2013,412,FCM (T-B-NK) 59wks,96.2,76.2,65.4,50.1,32.8,76.4,17.8,11.7,18.1,7.55,45.6,28.7,10.6,6.9,6.33,21.1,57.3,15.2,1.04,0.681,1.11,0.724,10.6,47,41.8
DO.0381,M,G9,LGDO-M-29D,2/22/2012,10/8/2013,594,FCM (T-B-NK) 85wks,86.8,50.7,90.3,16.8,15.2,44.3,10.5,9.5,12.4,3.66,47.7,36.2,5.98,5.4,8,30.9,53.2,7.9,0.53,0.479,0.779,0.704,10.9,68.3,20.8
DO.0382,M,G9,LGDO-M-29B,2/20/2012,10/9/2012,232,FCM (T-B-NK) 33wks,92.2,64.2,75.2,41.4,31.1,71.4,23.4,17.6,8.99,6.75,38.4,45.8,9.24,6.94,11.1,11.2,41.4,36.4,1.39,1.04,0.43,0.32,18.5,54.9,26.5
DO.0382,M,G9,LGDO-M-29B,2/20/2012,4/9/2013,414,FCM (T-B-NK) 59wks,94.6,66.6,80.6,51.6,41.6,78,13.6,11,14.4,7.48,31.1,47,7.22,5.82,9.81,9.38,36.1,44.7,0.704,0.567,0.711,0.573,2.68,54.4,41.9
