Mouse.ID,Sex,Generation,penName,DOB,Exp.Date,Age.at.Exp.Date,Test.Name,Transitions.Made,Correct.Transitions,X..Correct,Tmaze.Duration.Start.1st.min,Tmaze.Duration.Start.2nd.min,Tmaze.Duration.Start.3rd.min,Tmaze.Duration.Start.4th.min,Tmaze.Duration.Start.5th.min,Tmaze.Duration.Right.1st.min,Tmaze.Duration.Right.2nd.min,Tmaze.Duration.Right.3rd.min,Tmaze.Duration.Right.4th.min,Tmaze.Duration.Right.5th.min,Tmaze.Duration.Left.1st.min,Tmaze.Duration.Left.2nd.min,Tmaze.Duration.Left.3rd.min,Tmaze.Duration.Left.4th.min,Tmaze.Duration.Left.5th.min,Tmaze.Duration.Center.1st.min,Tmaze.Duration.Center.2nd.min,Tmaze.Duration.Center.3rd.min,Tmaze.Duration.Center.4th.min,Tmaze.Duration.Center.5th.min,Tmaze.total.Distance.1st.min,Tmaze.total.Distance.2nd.min,Tmaze.total.Distance.3rd.min,Tmaze.total.Distance.4th.min,Tmaze.total.Distance.5th.min,Tmaze.Latency.to.Center.1st.min,Tmaze.Latency.to.Center.2nd.min,Tmaze.Latency.to.Center.3rd.min,Tmaze.Latency.to.Center.4th.min,Tmaze.Latency.to.Center.5th.min
DO.1247,F,G12,CSDO-F-70,11/9/2012,5/3/2013,175,Mouse number <1300,16,10,62.5,19.0858,6.47314,4.13747,10.7441,17.1839,5.80581,13.3467,11.3647,7.21388,17.4575,6.13947,8.07474,8.80881,11.3447,NA,29.1692,32.1722,35.8225,30.8308,25.3587,566.95,412.459,399.355,382.777,299.229,12.5459,60,120,183.584,243.443
DO.1248,F,G12,CSDO-F-70,11/9/2012,5/3/2013,175,Mouse number <1300,13,9,69.2,18.9522,4.93826,19.9532,24.7854,5.51144,7.00698,10.8775,18.2182,NA,32.766,9.34265,17.4841,NA,9.07571,2.6026,23.1633,26.9671,21.5617,26.2056,16.0827,438.133,464.61,296.341,285.011,343.948,21.0877,60,120,180,245.511
DO.1249,F,G12,CSDO-F-70,11/9/2012,5/3/2013,175,Mouse number <1300,16,7,43.8,33.9006,17.6176,9.34268,3.2032,16.5499,3.07641,4.26426,7.94127,NA,12.2456,7.20721,7.94127,NA,11.5048,7.84785,15.7491,30.377,42.983,45.8258,23.6236,549.325,582.198,442.639,394.873,517.604,22.9563,64.2643,120,180,247.781
DO.1250,F,G12,CSDO-F-70,11/9/2012,5/3/2013,175,Mouse number <1300,16,12,75,17.7511,NA,7.40741,7.14047,5.23857,0.467134,4.6046,7.54087,26.7601,30.5639,13.4201,14.8882,13.4668,NA,8.94228,27.8278,41.5749,31.4515,26.0994,15.4888,333.582,400.655,392.674,442.842,320.56,15.3487,62.4625,125.058,180,240
DO.1251,F,G12,CSDO-F-71,11/9/2012,5/24/2013,196,Mouse number <1300,24,16,66.7,30.1034,15.342,11.6783,15.8825,17.1505,7.60761,9.14248,16.2162,13.0397,16.5566,9.14248,8.80881,9.02903,6.25292,9.14248,13.2199,27.2339,23.1431,24.9583,17.2172,693.281,810.177,696.898,564.714,590.908,22.4224,60,120,180.247,252.052
DO.1252,F,G12,CSDO-F-71,11/9/2012,5/24/2013,196,Mouse number <1300,19,11,57.9,23.4902,16.2162,12.1655,3.11645,16.2829,13.8205,12.2723,13.8138,11.5716,16.7234,7.40741,7.67434,9.60961,12.2122,NA,15.6823,23.9039,24.3443,33.5002,27.1271,585.037,586.375,449.75,384.614,366.236,14.3477,60.2603,120,182.916,250.117
DO.1253,F,G12,CSDO-F-71,11/9/2012,5/24/2013,196,Mouse number <1300,20,12,60,21.2212,2.2022,11.8785,4.73807,11.011,14.2142,2.06874,13.013,3.87054,17.1171,6.07941,9.5362,6.53987,4.4044,NA,18.6186,47.1271,28.7688,46.3864,31.8719,402.053,428.249,434.035,367.78,259.459,20.9543,63.7304,120,180,240
DO.1254,F,G12,CSDO-F-71,11/9/2012,5/24/2013,196,Mouse number <1300,9,8,88.9,25.5589,10.6773,7.00701,19.7531,25.4922,13.2132,10.8775,NA,5.0317,22.6627,4.34434,11.4715,NA,11.3447,NA,17.0837,27.9746,53.1265,24.1375,12.0454,265.862,291.028,151.866,248.081,169.764,25.5589,67.6009,120,180,262.663
DO.1255,F,G12,CSDO-F-71,11/9/2012,5/24/2013,196,Mouse number <1300,20,14,70,20.7541,13.8138,4.4044,19.6196,18.2182,18.2916,11.7384,13.5002,13.0864,5.84584,5.47214,10.624,7.59426,6.47314,9.34268,15.9493,23.9573,34.9016,21.3547,26.7267,645.929,582.933,423.195,441.757,408.75,13.3467,61.5282,121.922,181.248,245.846
DO.1256,F,G12,CSDO-F-72,11/9/2012,11/8/2013,364,Mouse number <1300,13,7,53.84615385,20.1531,1.08358,24.2079,NA,11.8116,9.74287,23.6899,9.54268,12.0118,1.13444,15.0814,14.7478,0.734052,24.6908,6.00588,15.2896,20.8792,26.5164,25.0992,42.8769,460.641,499.066,558.091,483.363,405.584,20.0196,60,131.996,180,240
DO.1257,F,G12,CSDO-F-72,11/9/2012,11/8/2013,364,Mouse number <1300,10,4,40,17.2172,12.2122,NA,NA,NA,15.015,4.53787,NA,0.133467,9.24258,11.2112,3.4034,NA,8.20821,NA,16.69,40.0467,60,51.6583,50.8242,538.475,442.917,117.693,210.197,171.176,17.2172,60,120,180,240
DO.1258,F,G12,CSDO-F-72,11/9/2012,11/8/2013,364,Mouse number <1300,11,7,63.63636364,25.5656,13.2065,6.96029,8.45512,22.2222,13.2132,16.1628,0.52052,19.286,NA,7.67434,19.4862,19.1525,NA,NA,15.4888,11.9386,33.9673,32.993,41.2479,335.911,321.794,245.529,254.134,186.34,22.8228,60,120.521,187.788,240
DO.1259,F,G12,CSDO-F-72,11/9/2012,11/8/2013,364,Mouse number <1300,19,12,63.15789474,25.0245,1.33464,15.2816,8.80862,6.33954,0.066732,17.8842,6.27281,12.946,8.91502,10.6104,13.5466,9.87634,NA,7.20706,24.8322,27.7017,30.3043,38.5123,38.8063,444.317,472.624,409.033,327.377,308.295,20.1531,60,120,180,240
DO.1260,F,G12,CSDO-F-72,11/9/2012,11/8/2013,364,Mouse number <1300,16,12,75,21.4214,21.1545,12.6793,0.133466,11.378,6.68001,17.6243,1.18785,12.5459,16.6166,13.8138,11.1445,25.6256,15.1084,5.51218,18.1515,10.5439,20.9076,33.013,27.6276,510.646,534.646,428.657,332.102,314.456,21.3547,60.1268,121.188,180,245.512
DO.1261,M,G12,CSDO-M-61A,11/9/2012,5/17/2013,189,Mouse number <1300,13,11,84.62,21.5549,13.6803,18.8856,3.73707,11.7451,6.27294,6.94027,6.67334,NA,1.43477,10.2102,NA,1.93527,0.333667,8.54188,19.8265,38.3116,29.2359,52.6593,29.7364,392.274,280.567,303.951,159.615,251.385,14.014,60,120,180,240
DO.1262,M,G12,CSDO-M-61,11/9/2012,5/17/2013,189,Mouse number <1300,26,13,50,25.4254,2.73607,16.2362,7.12045,6.74007,4.14414,10.6039,17.0837,9.00901,15.8492,7.94127,16.5632,7.92793,6.2329,15.8559,22.6226,30.297,19.1525,37.7711,21.7551,734.516,742.737,751.734,501.788,648.079,17.2172,62.9296,122.122,180.514,246.246
DO.1263,M,G12,CSDO-M-61B,11/9/2012,5/17/2013,189,Mouse number <1300,20,10,50,22.8228,10.2769,6.00601,15.4821,NA,5.33867,23.4368,14.0674,0.160161,17.8579,13.2799,NA,7.20721,9.20921,7.27394,19.2259,26.353,29.2493,35.015,33.6003,682.378,736.983,546.616,490.936,400.359,11.5449,60,120.988,180,245.112
DO.1264,M,G12,CSDO-M-61C,11/9/2012,5/17/2013,189,Mouse number <1300,18,9,50,27.4274,10.357,10.3303,33.1665,5.77244,6.87354,6.74007,7.34067,NA,8.54187,5.34535,12.4725,4.6046,12.3457,NA,20.4204,30.8308,37.7911,14.6213,44.8849,514.019,507.618,394.74,437.482,313.039,11.8785,66.9336,129.863,180,240
DO.1265,M,G12,CSDO-M-61A,11/9/2012,5/17/2013,189,Mouse number <1300,17,12,70.59,33.033,12.1455,16.8168,5.8058,11.4781,8.80881,3.21655,22.963,9.72306,16.6166,9.74308,18.4852,8.07474,21.4882,4.6046,8.48182,26.2196,12.1455,22.9162,27.3674,476.026,355.888,456.35,511.81,406.489,21.8218,60,125.993,180.514,240
DO.1266,M,G12,CSDO-M-62,11/9/2012,5/3/2013,175,Mouse number <1300,14,9,64.3,16.8902,16.8769,10.7441,NA,12.6126,19.4862,8.82216,21.0077,31.5649,NA,9.87654,22.6226,6.42643,3.78378,NA,13.8138,12.012,21.8218,24.8515,47.5209,566.505,602.872,513.999,440.894,353.877,16.2829,73.8739,124.591,183.45,240
DO.1267,M,G12,CSDO-M-62,11/9/2012,5/3/2013,175,Mouse number <1300,18,17,94.4,26.5599,8.40841,10.297,9.85652,12.6793,7.60761,12.8128,9.20921,10.1435,17.6844,11.2779,9.08909,15.7357,18.0848,12.1455,14.8215,30.1568,26.026,22.0487,18.1582,430.676,519.632,368.37,362.72,351.172,23.3567,60,122.322,189.857,240
DO.1268,M,G12,CSDO-M-62A,11/9/2012,5/3/2013,175,Mouse number <1300,10,5,50,31.7651,16.5499,NA,0.133467,12.8128,NA,7.35402,21.9419,12.0787,34.5679,9.47614,16.3497,17.7511,10.2102,NA,19.2926,20.6139,21.6416,38.1114,12.686,244.644,285.151,320.756,204.518,210.622,30.4304,60,125.592,180,240
DO.1269,M,G12,CSDO-M-62B,11/9/2012,5/3/2013,175,Mouse number <1300,23,17,73.9,24.4244,11.4114,12.1455,11.2379,27.4341,12.6126,17.9513,7.80781,8.40841,10.01,10.5439,12.8128,3.47014,7.87454,NA,12.0187,17.0904,34.7748,32.4791,22.6226,717.996,693.065,547.091,387.15,364.219,14.6146,60,120,180,261.728
DO.1270,M,G12,CSDO-M-62C,11/9/2012,5/3/2013,175,Mouse number <1300,20,17,85,34.975,13.0197,11.952,14.8615,22.289,5.27194,5.87254,14.4811,13.9473,9.87654,6.33967,12.3457,13.6803,8.90224,7.61428,13.4801,28.7621,19.8866,22.4224,20.2202,557.125,503.29,419.063,442.691,304.296,24.2242,61.5282,120.12,184.785,245.979
DO.1271,M,G12,CSDO-M-63,11/9/2012,5/24/2013,196,Mouse number <1300,2,2,100,60,60,60,60,23.7304,NA,NA,NA,NA,27.4274,NA,NA,NA,NA,3.03637,NA,NA,NA,NA,5.87254,51.8244,33.4656,43.9848,74.9477,222.919,NA,NA,NA,NA,263.73
DO.1272,M,G12,CSDO-M-63,11/9/2012,5/24/2013,196,Mouse number <1300,30,18,60,21.6216,20.0867,17.4174,6.27292,11.6116,9.07571,9.87651,9.80978,0.533865,15.1827,10.01,7.47412,8.74205,19.2192,5.33866,18.6921,22.9631,24.4312,34.3077,28.7346,734.154,790.642,691.379,348.446,531.126,14.4144,60,120,180,240
DO.1273,M,G12,CSDO-M-63B,11/9/2012,5/24/2013,196,Mouse number <1300,26,16,61.5,26.3597,13.5469,23.5102,14.9283,11.9453,21.4281,12.7394,7.20721,12.7728,10.0834,NA,12.2789,5.53887,3.73707,12.4791,12.5459,21.635,23.3433,28.7621,25.5589,560.625,703.674,568.629,680.682,658.72,16.2829,61.0611,120,183.584,243.71
DO.1274,M,G12,CSDO-M-63,11/9/2012,5/24/2013,196,Mouse number <1300,27,20,74.1,20.2202,16.4164,12.6793,25.0918,18.9523,10.8775,9.55622,15.5556,16.3297,12.0787,12.9463,15.3487,9.74308,3.6303,2.77611,15.956,18.4117,22.0888,14.7481,15.3487,854.783,785.81,659.125,661.712,411.337,12.5459,60,125.125,185.118,242.776
DO.1275,M,G12,CSDO-M-63A,11/9/2012,5/24/2013,196,Mouse number <1300,16,11,68.8,19.8198,19.1525,2.66934,8.94228,11.6116,8.14148,2.53587,10.9443,0.333667,10.4104,6.80681,5.93927,8.40841,11.0777,7.47414,25.4321,32.6393,38.7788,40.2469,30.9042,483.925,504.288,411.229,441.642,495.466,19.8198,60,120,180,240
DO.1276,M,G12,CSDO-M-64,11/9/2012,11/29/2013,385,Mouse number <1300,12,8,66.66666667,21.154,4.07065,4.33758,15.4818,NA,18.1511,8.1413,10.1433,6.473,NA,1.87643,7.33259,5.76275,11.6543,NA,19.6859,40.4555,40.4237,29.7275,58.8926,419.485,299.55,272.659,327.775,165.152,15.0147,67.1991,120,185.315,240
DO.1277,M,G12,CSDO-M-64,11/9/2012,11/29/2013,385,Mouse number <1300,10,7,70,11.8785,3.61695,1.05439,6.2329,12.1188,NA,14.8815,6.07274,9.34268,12.4124,2.73607,0.2002,17.8846,0.266934,12.2789,45.5189,41.368,34.0541,43.8238,23.2566,233.691,294.395,295.253,246.149,386.964,11.8785,60,121.054,180,252.119
DO.1279,M,G12,CSDO-M-64,11/9/2012,11/29/2013,385,Mouse number <1300,6,4,66.66666667,46.3797,NA,0.066734,NA,NA,NA,16.5499,NA,7.34067,32.4992,4.87821,23.8305,7.52753,0.200201,NA,9.34268,21.4882,53.8739,52.0988,26.8602,265.63,327.087,192.202,162.054,244.522,46.3797,69.8699,121.788,180,240.04
DO.1281,M,G12,CSDO-M-65,11/9/2012,11/29/2013,385,Mouse number <1300,23,13,56.52173913,18.8255,15.8759,9.69636,1.11445,2.06873,2.46914,4.28428,2.32232,3.67034,6.50651,0.667333,7.00701,0.533868,14.2809,NA,39.306,33.7671,49.4027,41.3814,52.626,432.39,440.931,325.072,337.184,187.957,16.5499,73.8739,120.12,180,240
DO.1282,M,G12,CSDO-M-65,11/9/2012,11/29/2013,385,Mouse number <1300,15,9,60,19.2188,6.20608,5.13836,8.20804,12.8125,7.54072,5.27183,22.2456,4.38052,17.1898,6.13934,3.40333,NA,14.2806,NA,28.4358,45.9195,36.2196,35.7333,31.7327,425.012,322.352,240.754,324.635,286.314,14.4141,60,120,184.18,240
DO.1283,M,G12,CSDO-M-65A,11/9/2012,11/29/2013,385,Mouse number <1300,11,8,72.72727273,21.162,20.8792,1.8685,15.1482,NA,2.73601,9.67614,5.13836,16.683,NA,11.4112,19.902,0.517992,0.498852,24.2587,26.4926,10.4928,54.6614,29.9389,34.8341,219.006,213.287,139.758,310.484,163.52,16.9499,80.7457,120,180,264.059
DO.1284,M,G12,CSDO-M-65,11/9/2012,11/29/2013,385,Mouse number <1300,23,18,78.26086957,45.1855,1.66037,15.4151,10.6104,18.8581,NA,20.7695,11.8195,26.7357,3.87046,8.67516,10.3435,15.4818,7.00686,8.27477,6.473,28.895,17.9509,16.3143,30.1311,375.252,577.646,500.953,482.448,373.849,29.2286,60.0588,125.189,185.315,240
DO.1285,M,G12,CSDO-M-65,11/9/2012,11/29/2013,385,Mouse number <1300,14,9,64.28571429,20.0868,21.288,6.02603,15.9293,15.9493,10.3437,4.004,7.07374,8.87554,6.03937,9.40941,NA,0.667334,9.14248,0.467134,20.2936,36.9102,46.3664,25.986,38.6119,503.366,344.139,268.374,312.897,279.591,18.285,60,120,189.656,240
DO.1287,M,G12,CSDO-M-66,11/9/2012,5/24/2013,196,Mouse number <1300,17,10,58.8,19.3594,16.7434,10.4104,9.00901,11.6116,18.0848,7.00701,10.5439,NA,3.43677,5.93927,15.4821,10.3437,NA,14.5479,16.8836,21.368,29.2359,50.991,30.4705,467.256,503.395,411.774,206.199,256.458,19.1525,68.4017,120,180,240
DO.1288,M,G12,CSDO-M-66,11/9/2012,5/24/2013,196,Mouse number <1300,15,7,46.7,16.7501,6.80681,NA,NA,21.4214,7.87454,7.00701,3.26994,6.60661,NA,6.41308,1.72839,8.27494,0.266934,9.40941,29.3627,44.7915,49.3894,53.3934,29.4361,514.796,381.157,344.484,277.055,405.407,13.7471,61.7284,120,180,240
DO.1289,M,G12,CSDO-M-66,11/9/2012,5/24/2013,196,Mouse number <1300,15,10,66.7,17.7511,10.8108,15.7024,18.4651,NA,7.47414,13.3467,0.4004,7.94128,14.6813,8.61528,11.9386,NA,8.27494,10.1101,26.5599,24.0374,43.697,25.3854,35.2753,499.793,441.764,337.635,423.407,361.965,17.7511,67.7344,120,184.718,240
DO.1290,M,G12,CSDO-M-66A,11/9/2012,5/24/2013,196,Mouse number <1300,12,8,66.7,60,29.356,5.6056,6.80681,2.4024,NA,8.20821,10.2102,7.90123,5.84584,NA,7.80781,12.5459,NA,10.01,NA,14.9616,31.972,45.4922,41.8085,87.2195,308.489,409.069,224.61,267.799,NA,83.9506,120,180,241.175
DO.1292,M,G12,CSDO-M-67A,11/9/2012,11/8/2013,364,Mouse number <1300,10,7,70,15.015,4.8048,NA,27.8946,NA,1.86854,4.4044,6.94027,NA,20.8876,1.2012,0.734067,13.6803,5.13847,NA,42.5826,53.3934,39.8465,28.702,39.1124,263.01,221.492,264.363,228.465,188.027,14.8148,60,120,180,240
DO.1293,M,G12,CSDO-M-67B,11/9/2012,11/8/2013,364,Mouse number <1300,20,17,85,33.3667,9.34268,7.16049,15.2619,17.7511,6.34635,25.5522,15.4821,11.6783,13.4134,8.34168,7.35402,28.5485,19.7798,1.30797,12.0787,17.9513,8.80881,13.6136,27.2606,393.736,614.93,439.707,444.617,374.531,17.4842,62.9296,127.995,182.783,241.241
DO.1294,M,G12,CSDO-M-67,11/9/2012,11/8/2013,364,Mouse number <1300,4,4,100,49.7898,59.3193,NA,NA,42.042,NA,NA,1.62162,39.1792,3.10978,NA,NA,26.6934,NA,0.033367,11.4781,1.08108,31.685,20.9543,15.6156,198.064,110.466,236.494,244.404,205.269,35.4354,118.785,120,201.068,243.043
DO.1295,M,G12,CSDO-M-67C,11/9/2012,11/8/2013,364,Mouse number <1300,15,14,93.33333333,33.2399,15.9426,12.0787,15.1485,10.1435,NA,18.0848,16.4164,15.5489,18.9857,18.6186,7.07374,9.82983,12.2589,11.1445,8.20821,19.1658,21.7417,17.2439,20.0601,429.111,497.589,411.873,376.502,349.445,20.6874,65.9326,120,192.259,240
DO.1296,M,G12,CSDO-M-68A,11/9/2012,5/10/2013,182,Mouse number <1300,12,6,50,24.8248,12.9596,3.32332,15.976,12.6193,3.87054,8.80881,8.47514,10.5439,NA,8.47514,8.40841,NA,NA,4.004,22.8295,29.4895,47.6009,33.0797,43.1098,430.87,403.549,228.659,365.835,354.394,21.2212,60,123.524,180,245.712
DO.1297,M,G12,CSDO-M-68,11/9/2012,5/10/2013,182,Mouse number <1300,16,11,68.75,30.8976,12.4124,8.27494,6.67334,6.43977,3.53687,NA,11.5449,12.4391,10.317,6.07274,4.55122,11.2646,NA,9.87654,19.4928,43.37,29.316,41.0878,34.3677,597.149,330.445,361.976,317.301,324.006,23.6904,60,127.127,180,246.847
DO.1298,M,G12,CSDO-M-68,11/9/2012,5/10/2013,182,Mouse number <1300,13,12,92.31,24.4244,22.8362,7.41408,13.7938,20.4872,13.0864,4.99833,8.20821,12.6793,9.50951,1.73507,20.6206,19.9533,5.89923,16.1895,21.7551,11.4781,25.8926,27.6944,13.7471,338.525,285.466,266.106,211.53,170.932,12.2122,64.9983,120.721,193.794,255.923
DO.1299,M,G12,CSDO-M-68B,11/9/2012,5/10/2013,182,Mouse number <1300,7,4,57.14,18.2182,NA,NA,6.80681,2.23557,1.001,NA,NA,6.87354,NA,3.4034,NA,NA,NA,5.47214,30.4972,26.4932,12.2322,16.3297,28.8288,398.179,116.19,43.2192,219.731,153.998,16.9503,60.9943,121.655,180,244.178
DO.1300,M,G12,CSDO-M-68,11/9/2012,5/10/2013,182,Mouse number <1400,20,14,70,33.1732,10.1368,18.5519,13.6803,16.6166,6.53987,16.7501,3.4034,2.33567,9.20921,NA,12.8795,12.032,5.21188,6.94695,19.8866,20.5005,26.3463,38.9723,27.2272,276.385,567.755,419.509,379.527,317.954,23.6904,63.5969,120,183.25,243.577
DO.1301,M,G12,CSDO-M-69B,11/9/2012,5/3/2013,175,Mouse number <1400,24,16,66.7,25.6323,15.1418,9.60961,11.6783,13.0797,11.8118,13.3467,17.3507,21.8218,19.4528,6.13947,9.82316,14.5546,14.8215,9.11578,16.4164,21.8218,18.6186,11.7451,18.4852,451.601,556.978,480.46,420.091,479.296,12.9463,60.9276,124.725,188.455,240.641
DO.1302,M,G12,CSDO-M-69D,11/9/2012,5/3/2013,175,Mouse number <1400,20,13,65,26.4264,15.2819,7.67434,18.7521,12.8462,7.34735,5.9326,11.6783,5.60561,8.40841,14.4811,17.4975,9.34935,7.52085,23.4902,11.9453,21.4882,31.4314,28.2549,15.5222,650.683,646.868,571.095,529.38,517.813,20.1535,65.9326,123.79,182.449,240
DO.1303,M,G12,CSDO-M-69,11/9/2012,5/3/2013,175,Mouse number <1400,7,6,85.7,14.3477,15.5489,NA,14.3477,NA,9.54288,NA,2.93627,8.00801,6.94027,10.8108,11.7451,0.2002,NA,NA,25.4321,32.973,57.1305,37.711,53.3934,374.189,285.824,221.373,282.785,168.6,14.3477,60,120,180,240
DO.1304,M,G12,CSDO-M-69A,11/9/2012,5/3/2013,175,Mouse number <1400,14,8,57.1,23.0297,2.14214,23.5435,NA,17.1505,11.2779,28.6286,12.0988,35.5489,4.57124,10.9443,8.94228,NA,NA,10.6106,14.8148,20.287,24.4244,24.4511,27.6677,475.578,415.672,330.948,189.837,267.046,21.8886,61.7951,133.8,193.794,240
DO.1305,M,G12,CSDO-M-69C,11/9/2012,5/3/2013,175,Mouse number <1400,17,13,76.5,21.7551,5.27194,1.001,18.9523,5.53887,3.4034,13.1465,2.22222,6.72005,23.4234,16.7568,4.06406,0.133468,19.4862,0.166834,18.3517,37.651,56.5766,14.8415,30.9376,612.418,514.975,354.226,571.141,353.525,14.0807,60.0601,120,186.72,240
DO.1306,M,G12,CSDO-M-70,11/9/2012,5/10/2013,182,Mouse number <1400,7,6,85.71,17.284,6.07274,NA,16.9503,10.2769,2.6026,NA,6.13947,NA,NA,1.94194,3.5302,NA,4.73807,3.77044,38.6386,50.8642,53.9273,38.5786,46.4198,284.477,215.535,188.853,235.562,186.104,16.1495,63.1965,120,180,240
DO.1307,M,G12,CSDO-M-70,11/9/2012,5/10/2013,182,Mouse number <1400,17,11,64.71,22.5559,12.7461,2.2022,5.87254,NA,6.67334,5.2052,11.2779,8.07474,4.77144,13.3534,15.342,10.4771,11.6116,4.004,17.9513,27.0404,35.9092,36.2429,52.7594,501.423,556.191,435.099,360.275,209.608,19.5529,62.329,120,180,240
DO.1308,M,G12,CSDO-M-70,11/9/2012,5/10/2013,182,Mouse number <1400,20,14,70,25.699,10.5372,17.4174,2.26894,NA,7.34067,9.20921,14.4344,12.3524,17.7244,15.6156,14.4811,7.80781,9.27594,NA,11.4781,26.8402,20.6073,37.7044,41.4081,554.859,550.426,481.503,424.869,338.906,24.291,67.0003,120,186.119,247.581
DO.1309,M,G12,CSDO-M-70,11/9/2012,5/10/2013,182,Mouse number <1400,38,18,47.37,26.1595,8.07474,12.6793,8.90224,15.4555,13.5536,12.5392,11.4982,17.998,28.1615,4.2042,19.286,7.74107,5.80581,NA,16.2162,20.7007,28.1481,28.1615,16.3831,725.118,907.192,766.399,580.392,525.748,14.6813,61.1945,120,185.986,245.312
DO.1310,M,G12,CSDO-M-70,11/9/2012,5/10/2013,182,Mouse number <1400,20,15,75,22.289,13.3467,13.7671,7.78779,11.7451,6.74007,8.67534,6.27294,20.0467,10.3837,6.87354,9.35602,19.0057,10.3437,24.4912,23.8972,29.1558,21.2212,21.8886,13.5135,495.568,475.483,441.547,456.079,323.712,14.8815,60,127.127,187.788,250.317
DO.1311,M,G12,CSDO-M-71A,11/9/2012,11/8/2013,364,Mouse number <1400,10,6,60,24.9578,2.00196,NA,0.66732,7.54072,3.00294,NA,5.93915,NA,NA,2.06869,6.8734,NA,0.734052,NA,31.0383,51.9254,54.1276,59.3327,52.9931,280.461,236.092,168.577,166.377,170.811,22.4887,60,120,180,240
DO.1312,M,G12,CSDO-M-71C,11/9/2012,11/8/2013,364,Mouse number <1400,2,2,100,54.5212,NA,NA,NA,NA,NA,NA,NA,NA,18.8188,NA,NA,NA,31.7651,NA,5.54555,60,60,28.702,41.3146,208.848,152.209,93.2522,174.828,191.709,54.4545,60,120,180,240
DO.1313,M,G12,CSDO-M-71D,11/9/2012,11/8/2013,364,Mouse number <1400,9,4,44.44444444,21.8886,7.40741,2.4024,NA,24.1909,20.4204,2.53587,NA,8.8355,14.321,NA,13.8138,16.8368,21.6016,NA,18.0914,37.4441,42.8295,31.2312,22.289,227.465,250.86,202.443,288.216,326.91,21.7551,60,120,182.049,244.044
DO.1314,M,G12,CSDO-M-71,11/9/2012,11/8/2013,364,Mouse number <1400,15,9,60,24.2242,11.5449,13.4134,10.6773,8.67534,7.40741,12.8128,8.49516,11.5249,10.6106,3.47014,NA,5.53887,7.14047,NA,26.6333,36.1094,34.8882,30.9243,46.5199,379.572,376.358,339.418,382.92,259.043,22.6894,60,120,191.525,240
DO.1315,M,G12,CSDO-M-71B,11/9/2012,11/8/2013,364,Mouse number <1400,23,17,73.91304348,17.4171,7.95697,16.7339,14.3474,15.8551,9.34248,10.7439,12.8125,16.0474,12.5806,9.40921,13.7468,9.69994,0.776988,7.20706,24.2984,28.6201,21.2875,29.4955,26.3591,616.337,576.327,558.894,413.554,364.959,13.0795,60,127.258,180.71,241.57
DO.1316,M,G12,CSDO-M-72B,11/9/2012,5/17/2013,189,Mouse number <1400,1,1,100,24.3577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.73507,NA,NA,NA,35.6423,58.8655,60,59.2659,60,169.748,130.764,68.1341,63.5587,87.3908,24.3577,60,120,180,240
DO.1317,M,G12,CSDO-M-72,11/9/2012,5/17/2013,189,Mouse number <1400,29,16,55.17,22.289,5.73907,8.94228,9.40941,16.7501,8.34168,13.2933,18.2716,13.013,22.7561,12.0787,13.6136,11.2112,11.9453,3.03637,17.0904,27.621,21.308,24.8315,16.9903,773.782,792.777,643.154,538.894,537.182,19.286,60,124.658,180,240
DO.1318,M,G12,CSDO-M-72A,11/9/2012,5/17/2013,189,Mouse number <1400,18,9,50,14.6146,NA,4.6046,1.89523,19.1925,9.80981,8.75542,8.72873,12.4124,3.87054,5.87254,19.3527,12.0988,8.38839,6.94027,25.6323,30.0901,32.3657,36.9703,26.9937,557.365,537.348,511.267,473.263,403.158,11.8118,60,121.788,180.981,248.916
DO.1319,M,G12,CSDO-M-72,11/9/2012,5/17/2013,189,Mouse number <1400,10,4,40,44.5779,12.2789,1.86853,8.07474,7.87454,NA,1.46814,2.93627,3.6303,10.3837,NA,6.20621,6.74007,NA,NA,13.5536,40.0467,48.3884,44.8916,38.8722,178.862,381.167,301.215,285.451,378.813,46.4464,60,120,180,246.313
DO.1320,M,G12,CSDO-M-72C,11/9/2012,5/17/2013,189,Mouse number <1400,11,6,54.55,9.07574,5.87254,NA,12.706,1.10777,2.86953,9.14247,4.27094,NA,NA,10.3503,9.06907,12.012,7.87454,NA,16.4164,13.0264,21.675,6.60661,6.87354,255.447,321.842,166.918,172.726,24.4419,10.8108,62.7961,120,181.782,243.844
